Security,Block,Prev_Quality,New_Quality,Quality_Loss,Future_Return,Event_Type,Quality_Jump,Forward_Window
EMR,6,27.13402,191.14589,,30.628115,ACQ,164.01187,250
EMR,9,77.61794,185.91788,,24.321117,ACQ,108.299934,250
EMR,10,185.91788,227.89029,,18.517296,ACQ,41.972412,250
EMR,12,103.409035,151.33789,,-15.152821,ACQ,47.928856,250
EMR,27,-22.17282,101.551926,,12.76944,ACQ,123.72475,250
EMR,28,101.551926,112.456955,,1.1831151,ACQ,10.905029,250
EMR,30,84.12265,104.321365,,-13.64,ACQ,20.198715,250
EMR,31,104.321365,150.11475,,-17.76697,ACQ,45.79338,250
ENAKF,5,-27.920996,174.51724,,7.6684012,ACQ,202.43823,250
ENAKF,20,0.023969673,375.86343,,15.270938,ACQ,375.83948,250
ENAKF,30,10.523192,287.58743,,-30.240261,ACQ,277.06424,250
ENDTF,12,1.8215436,179.3943,,-21.314959,ACQ,177.57275,250
ENDTF,29,42.648758,183.43834,,1.666457,ACQ,140.78958,250
ENGGF,4,-55.04399,520.8577,,-4.013374,ACQ,575.90173,250
ENGGF,11,7.6191616,189.90413,,1.5474445,ACQ,182.28497,250
ENGGF,19,-34.617725,4141.538,,-20.776976,ACQ,4176.156,250
ENGGF,27,-8.17598,545.3434,,-0.29411638,ACQ,553.51935,250
ENGGY,1,-32.712475,163.63342,,-5.4930506,ACQ,196.3459,250
ENGGY,6,-4.425019,270.1977,,-0.70027614,ACQ,274.6227,250
ENGGY,11,11.197133,189.90413,,-6.699582,ACQ,178.707,250
EONGY,5,-27.920996,174.51724,,7.2745905,ACQ,202.43823,250
EONGY,20,0.023969673,375.86343,,14.807503,ACQ,375.83948,250
EONGY,27,2.67102,118.29525,,26.172607,ACQ,115.62423,250
EONGY,30,10.523192,287.58743,,-30.0885,ACQ,277.06424,250
EPD,6,9.494745,133.83337,,-5.8736615,ACQ,124.33863,250
EPD,10,4.5423775,172.68431,,11.90658,ACQ,168.14194,250
EPD,15,37.412907,125.68721,,-0.752649,ACQ,88.27431,250
EPD,30,68.54434,104.321365,,15.966752,ACQ,35.777023,250
EPD,34,-15.934473,102.091965,,-0.61349636,ACQ,118.026436,250
ESYL,3,22.772633,390.83044,,-9.090908,ACQ,368.0578,250
ESYL,13,-50.480377,163.58092,,-46.031746,ACQ,214.0613,250
ESYL,14,163.58092,316.76346,,-76.190475,ACQ,153.18254,250
ESYL,15,316.76346,427.14468,,-92.10823,ACQ,110.381226,250
ESYL,21,-44.958942,199.22873,,-70.00001,ACQ,244.18767,250
ESYL,27,45.48533,32028.87,,299.99997,ACQ,31983.385,250
ESYL,31,65.31203,126.991615,,-35.78947,ACQ,61.67959,250
ESYL,35,-33.6353,168.3371,,-36.0,ACQ,201.9724,250
FBOP,7,-30.061499,1358.0681,,-42.105263,ACQ,1388.1296,250
FBOP,14,-20.56883,551.42615,,-83.05085,ACQ,571.995,250
FBOP,23,32.802902,356.457,,-72.97297,ACQ,323.6541,250
FBOP,30,26.005363,3942.7444,,-84.21052,ACQ,3916.739,250
FCX,6,24.988523,8337.451,,45.249756,ACQ,8312.463,250
FCX,8,31.393555,115.794624,,45.553825,ACQ,84.40107,250
FCX,12,-4.9288383,151.33789,,-44.778477,ACQ,156.26672,250
FCX,14,53.205147,184.68053,,-42.750286,ACQ,131.47537,250
FCX,27,17.998808,151.8551,,54.309273,ACQ,133.8563,250
FNEVF,13,42.52522,1494.5632,,-26.035505,ACQ,1452.038,250
FNEVF,28,-30.131529,619.8006,,-5.454551,ACQ,649.9321,250
FNEVF,33,13.319192,172.16214,,-15.490383,ACQ,158.84294,250
FRHLF,7,74.94462,181.83104,,5.17891,ACQ,106.88642,250
FRHLF,9,32.029816,116.61058,,-3.5542738,ACQ,84.580765,250
FRHLF,10,116.61058,440.64514,,-14.645104,ACQ,324.03455,250
FRHLF,27,-33.89771,387.01468,,110.178116,ACQ,420.91238,250
FRHLF,29,44.127724,1143.0914,,42.96578,ACQ,1098.9637,250
FTMDF,4,-55.04399,630.04736,,114.28572,ACQ,685.0914,250
FTMDF,7,74.94462,2592.3289,,139.99998,ACQ,2517.3843,250
FTMDF,9,115.9366,290.72668,,0.0,ACQ,174.79008,250
FTMDF,27,-1.930079,545.3434,,100.0,ACQ,547.27344,250
FTMDF,28,545.3434,4272.2896,,22.222216,ACQ,3726.9463,250
FTMDF,31,153.6501,362.7054,,-25.0,ACQ,209.05531,250
FTS,12,53.14425,5735.149,,-9.980911,ACQ,5682.005,250
FTS,28,30.260561,204.19456,,15.261337,ACQ,173.934,250
FTS,30,34.69138,287.58743,,4.992234,ACQ,252.89606,250
FTS,34,5.5216455,346.11465,,-6.830773,ACQ,340.59302,250
GARPY,4,0.9202416,5599.3804,,3.0931833,ACQ,5598.46,250
GARPY,29,42.803432,183.43834,,10.101558,ACQ,140.6349,250
GCTK,11,-42.06577,235.53621,,-88.965515,ACQ,277.602,250
GCTK,22,2.5070379,137.82845,,-38.333336,ACQ,135.32141,250
GCTK,28,-9.089639,989.3271,,-30.161943,ACQ,998.41675,250
GCTK,31,5.7246375,1084.2169,,-66.90909,ACQ,1078.4923,250
GEF,6,35.438988,518.25385,,18.137772,ACQ,482.81485,250
GEF,27,-15.299219,109.5554,,23.435478,ACQ,124.854614,250
GEF,32,49.350113,85.40355,,16.398603,ACQ,36.053436,250
GEF,36,-25.471788,769.4741,,7.5619287,ACQ,794.9459,250
GEF-B,6,61.221035,518.25385,,4.1004195,ACQ,457.0328,250
GEF-B,27,-15.299219,109.5554,,16.888245,ACQ,124.854614,250
GEF-B,32,49.350113,85.40355,,31.508795,ACQ,36.053436,250
GEF-B,36,-25.471788,769.4741,,3.937008,ACQ,794.9459,250
GEN,6,26.344757,243.03836,,32.851242,ACQ,216.6936,250
GEN,7,243.03836,1542.0797,,16.867968,ACQ,1299.0414,250
GEN,9,61.21037,512.9171,,-29.111788,ACQ,451.70676,250
GEN,10,512.9171,860.85657,,-31.274132,ACQ,347.93945,250
GEN,30,16.747692,20922.418,,0.28432044,ACQ,20905.67,250
GIGNY,4,-37.694714,103.91592,,64.361084,ACQ,141.61063,250
GIGNY,8,84.02807,115.794624,,41.489952,ACQ,31.766556,250
GIGNY,12,56.480537,314.59915,,-26.227182,ACQ,258.11862,250
GIGNY,13,314.59915,383.97104,,-22.91461,ACQ,69.37189,250
GLCNF,8,60.816624,333.9126,,25.707552,ACQ,273.09598,250
GLCNF,12,33.08449,85.432465,,-30.401527,ACQ,52.347973,250
GLCNF,27,-22.17282,387.01468,,51.456306,ACQ,409.1875,250
GLCNF,34,71.28242,92.173584,,-3.9145873,ACQ,20.891167,250
GLNCY,8,60.816624,333.9126,,27.088299,ACQ,273.09598,250
GLNCY,12,33.08449,85.432465,,-29.779058,ACQ,52.347973,250
GLNCY,27,-22.17282,387.01468,,55.284554,ACQ,409.1875,250
GLNCY,34,71.28242,92.173584,,-3.9145873,ACQ,20.891167,250
GLU,21,-4.9665804,148.37723,,-11.044933,ACQ,153.34381,250
GLU,28,55.658077,221.46436,,3.7194517,ACQ,165.80627,250
GLU,30,68.54434,514.7215,,-26.766989,ACQ,446.17715,250
GLU,31,514.7215,2800.567,,-28.3,ACQ,2285.8455,250
GLU,32,2800.567,26750.895,,-29.715126,ACQ,23950.328,250
HI,8,31.393555,115.794624,,25.745258,ACQ,84.40107,250
HI,12,-1.7009302,178.22804,,-16.040274,ACQ,179.92897,250
HI,27,-1.930079,101.551926,,26.336384,ACQ,103.482,250
HI,28,101.551926,112.456955,,-4.661355,ACQ,10.905029,250
HKSHY,8,-48.029816,672.3841,,41.263447,ACQ,720.41394,250
HKSHY,9,672.3841,917.9226,,33.942223,ACQ,245.53851,250
HKSHY,11,189.38307,5034.504,,-24.986856,ACQ,4845.1206,250
HKSHY,13,89.670685,10254.502,,-16.731367,ACQ,10164.831,250
HKSHY,20,14.412848,234.03891,,-32.72796,ACQ,219.62607,250
HKSHY,29,3.7147374,1105.4471,,-14.607841,ACQ,1101.7324,250
HUN,8,60.816624,333.9126,,39.60089,ACQ,273.09598,250
HUN,11,60.428154,98.476074,,-16.389471,ACQ,38.04792,250
HUN,27,-1.930079,135.82365,,24.181456,ACQ,137.75374,250
HUN,29,89.56435,112.53128,,17.63913,ACQ,22.966934,250
HUN,30,112.53128,125.00167,,11.085801,ACQ,12.47039,250
HUN,31,125.00167,233.39987,,-19.09233,ACQ,108.3982,250
HUN,34,74.96191,85.976654,,-28.153673,ACQ,11.014748,250
HYMTF,27,45.88052,194.97435,,0.9876581,ACQ,149.09383,250
HYMTF,29,106.48492,195.5225,,-27.27455,ACQ,89.03759,250
IFABF,5,4.17559,491.00665,,-2.7916248,ACQ,486.83105,250
IFABF,11,15.679536,88.96272,,-14.8717985,ACQ,73.28319,250
IFABF,12,88.96272,186.24252,,-50.72087,ACQ,97.2798,250
IFABF,14,159.47194,225.24599,,-65.8254,ACQ,65.77405,250
IFABF,24,-6.6321864,306.03738,,16.257544,ACQ,312.66956,250
IFABF,25,306.03738,1549.7067,,-23.979591,ACQ,1243.6693,250
IFABF,27,144.86688,1121.4342,,-42.855896,ACQ,976.5673,250
IFABF,28,1121.4342,2024.7155,,-35.108932,ACQ,903.28125,250
IGIFF,6,4.678617,270.1977,,23.854208,ACQ,265.51907,250
IGIFF,11,33.904247,97.95037,,-26.456877,ACQ,64.04613,250
IGIFF,27,-23.53639,101.551926,,31.670452,ACQ,125.08832,250
IGIFF,29,36.01526,183.43834,,-23.6063,ACQ,147.42308,250
IIIN,4,29.176762,5599.3804,,12.987015,ACQ,5570.2036,250
IIIN,7,79.19845,158.39662,,-21.245829,ACQ,79.19817,250
IIIN,27,-15.299219,109.5554,,65.74487,ACQ,124.854614,250
IIIN,29,57.516068,1143.0914,,9.023358,ACQ,1085.5753,250
INVX,34,-32.500713,102.091965,,-17.18968,ACQ,134.59268,250
INVX,36,-1.2019131,140.95863,,14.999996,ACQ,142.16055,250
ISVLF,4,11.48118,630.04736,,11.904765,ACQ,618.56616,250
ISVLF,14,-56.097973,118.31783,,-35.48387,ACQ,174.4158,250
ISVLF,22,53.415,141.76381,,132.35295,ACQ,88.34881,250
ISVLF,25,-6.9696236,247.71674,,-39.743587,ACQ,254.68636,250
ISVLF,27,64.55451,96.74505,,-53.16456,ACQ,32.190536,250
ISVLF,28,96.74505,257.14893,,-31.746029,ACQ,160.40387,250
ITRI,4,5.777608,92.461914,,54.02951,ACQ,86.6843,250
ITRI,21,22.519224,152.73799,,-8.401009,ACQ,130.21877,250
ITRI,28,30.333479,233.70277,,-53.07318,ACQ,203.3693,250
ITUB,4,-22.97841,103.91592,,50.09989,ACQ,126.894325,250
ITUB,18,-9.537353,218.85397,,-37.1808,ACQ,228.39133,250
ITUB,19,218.85397,10092.788,,-54.15162,ACQ,9873.935,250
ITUB,34,13.639412,346.11465,,11.752581,ACQ,332.47525,250
JECFF,8,0.15886098,1140.7136,,-31.976748,ACQ,1140.5548,250
JECFF,9,1140.7136,3854.9626,,-38.255814,ACQ,2714.249,250
JECFF,14,-48.23629,203.4876,,-28.436914,ACQ,251.72388,250
JECFF,22,-31.33791,944.13153,,55.08,ACQ,975.4694,250
JECFF,26,17.747427,767.14624,,322.29965,ACQ,749.3988,250
JECFF,28,-46.023907,469.67828,,-10.761195,ACQ,515.7022,250
JECFF,29,469.67828,1025.2069,,-50.45045,ACQ,555.5286,250
JECFF,30,1025.2069,1272.3246,,-49.822426,ACQ,247.11768,250
KGHZF,4,-49.512722,485.91354,,-26.346155,ACQ,535.4263,250
KGHZF,5,485.91354,491.00665,,-71.74362,ACQ,5.093109,250
KGHZF,15,11.911006,277.90884,,-53.488373,ACQ,265.99783,250
KGHZF,23,-6.4056163,198.11867,,-46.320652,ACQ,204.52428,250
KGHZF,30,10.523192,287.58743,,-72.0,ACQ,277.06424,250
KMTUF,6,23.701807,104.19104,,37.056274,ACQ,80.489235,250
KMTUF,7,104.19104,417.55655,,59.5671,ACQ,313.3655,250
KMTUF,10,56.64551,159.0068,,7.219544,ACQ,102.3613,250
KMTUF,27,-22.17282,109.5554,,-13.962267,ACQ,131.72821,250
KMTUF,28,109.5554,146.15318,,-26.02378,ACQ,36.597786,250
KMTUF,30,112.53128,125.00167,,-13.0604315,ACQ,12.47039,250
KMTUY,6,35.438988,104.19104,,37.570995,ACQ,68.75205,250
KMTUY,7,104.19104,417.55655,,58.83385,ACQ,313.3655,250
KMTUY,10,56.64551,159.0068,,6.353902,ACQ,102.3613,250
KMTUY,27,-1.930079,151.8551,,-13.498314,ACQ,153.78519,250
KMTUY,30,112.53128,125.00167,,-14.770995,ACQ,12.47039,250
KODK,6,21.452517,215.05089,,-56.701027,ACQ,193.59837,250
KODK,25,5.240525,97.90301,,-66.77345,ACQ,92.66248,250
KODK,26,97.90301,450.81824,,-28.288101,ACQ,352.91522,250
KODK,27,450.81824,5643.2285,,-47.79412,ACQ,5192.41,250
KODK,36,-31.144682,244.56752,,-20.286884,ACQ,275.7122,250
KREVF,6,24.988523,133.83337,,11.025645,ACQ,108.84485,250
KREVF,13,38.48006,200.46667,,2.320445,ACQ,161.98662,250
KREVF,19,1.8157384,430.1131,,-20.87912,ACQ,428.29736,250
KREVF,20,430.1131,1175021.9,,-8.426965,ACQ,1174591.8,250
KREVF,27,-23.53639,164.69121,,3.1055872,ACQ,188.2276,250
KREVF,28,164.69121,599.62585,,-0.68181616,ACQ,434.93463,250
KREVF,30,131.12962,1167.7504,,-13.978495,ACQ,1036.6207,250
KYN,6,-5.0465574,133.83337,,-14.409369,ACQ,138.87993,250
KYN,7,133.83337,2592.3289,,-4.6546564,ACQ,2458.4956,250
KYN,15,37.412907,125.68721,,-26.428572,ACQ,88.27431,250
KYN,30,68.54434,104.321365,,10.098518,ACQ,35.777023,250
LBLTF,3,9.709947,250.18192,,-15.2798815,ACQ,240.47197,250
LBLTF,4,250.18192,318.74973,,-33.692722,ACQ,68.56781,250
LBLTF,8,-23.691235,962.4317,,-77.7381,ACQ,986.1229,250
LBLTF,24,-31.418957,530.6133,,-9.819634,ACQ,562.0322,250
LICH,4,-36.368076,1312.6857,,-59.999996,ACQ,1349.0537,250
LICH,15,-3.2352045,686.68634,,340.9091,ACQ,689.9216,250
LICH,17,36.50557,92.11844,,1585.0,ACQ,55.61287,250
LICH,19,30.158178,4141.538,,180.2817,ACQ,4111.38,250
LICH,21,122.487206,178.64923,,-14.486919,ACQ,56.162025,250
LICH,32,51.005062,284.96356,,-34.66667,ACQ,233.9585,250
LICH,33,284.96356,818.3523,,-52.261307,ACQ,533.38873,250
LYOPF,29,-0.032961834,1030.4017,,-5.287357,ACQ,1030.4347,250
LYOPF,36,-0.6955297,226.42776,,55.825253,ACQ,227.12329,250
LZRFY,11,45.514977,309.7949,,10.108102,ACQ,264.2799,250
LZRFY,18,-9.537353,218.85397,,-0.7679387,ACQ,228.39133,250
LZRFY,20,140.9661,149.57504,,-11.903468,ACQ,8.608948,250
LZRFY,21,149.57504,234.90392,,5.818361,ACQ,85.32887,250
LZRFY,27,-15.299219,109.5554,,-24.54617,ACQ,124.854614,250
LZRFY,30,55.514576,127.918396,,-14.820591,ACQ,72.403824,250
MALDF,6,-42.972546,253.34686,,-14.240837,ACQ,296.3194,250
MALDF,8,130.85255,213.36247,,-23.834198,ACQ,82.50992,250
MALDF,16,14.727558,660.163,,0.0,ACQ,645.4355,250
MALDF,26,-33.405293,519.98627,,-29.999996,ACQ,553.39154,250
MALDF,28,122.27456,683.5156,,-59.760483,ACQ,561.2411,250
MAT,3,0.44031698,148.53072,,-22.605242,ACQ,148.0904,250
MAT,4,148.53072,318.74973,,-29.328728,ACQ,170.21901,250
MAT,27,-15.299219,109.5554,,14.945801,ACQ,124.854614,250
MAT,28,109.5554,146.15318,,22.20596,ACQ,36.597786,250
MAT,34,74.41834,152.19629,,-29.871113,ACQ,77.77795,250
MAT,35,152.19629,244.56882,,-6.6549935,ACQ,92.37253,250
MFA,22,8.722616,225.18927,,-52.250004,ACQ,216.46666,250
MFA,28,24.366556,89.56435,,-0.73350143,ACQ,65.19779,250
MFA,29,89.56435,112.53128,,-23.750002,ACQ,22.966934,250
MFA,31,56.490078,196.67397,,-58.097828,ACQ,140.18388,250
MGHCF,6,84.147446,179.13977,,-37.499996,ACQ,94.992325,250
MGHCF,27,-22.17282,1121.4342,,0.0,ACQ,1143.607,250
MGHCF,30,-18.899017,580.4915,,-57.142853,ACQ,599.3905,250
MGRC,6,16.922731,256.19174,,50.655304,ACQ,239.26901,250
MGRC,8,71.49346,115.794624,,54.128975,ACQ,44.301163,250
MGRC,12,37.39835,487.30698,,8.450407,ACQ,449.90863,250
MGRC,14,100.797745,123.57043,,-11.533073,ACQ,22.772682,250
MGRC,16,106.338554,161.79568,,31.289312,ACQ,55.45713,250
MGRC,22,64.871284,137.82845,,-19.956059,ACQ,72.95716,250
MGRC,27,-15.299219,143.17552,,21.605032,ACQ,158.47475,250
MGRC,28,143.17552,154.56354,,1.127295,ACQ,11.388016,250
MGRC,29,154.56354,1143.0914,,-2.6982014,ACQ,988.5279,250
MKEAF,6,-41.69038,193.401,,-19.38998,ACQ,235.09138,250
MKEAF,12,38.04023,113.60663,,-36.32959,ACQ,75.5664,250
MKEAF,26,-31.25689,919.4364,,11.999998,ACQ,950.6933,250
MKEAF,28,689.69916,2610.492,,-30.000002,ACQ,1920.7927,250
MLLGF,13,-4.8776984,183.02963,,-30.452017,ACQ,187.90733,250
MLLGF,27,0.5652107,437.4284,,5.8688173,ACQ,436.8632,250
MLLGF,31,59.238167,161.4908,,2.8999104,ACQ,102.25263,250
MNARF,4,-11.251591,92.461914,,30.370417,ACQ,103.7135,250
MNARF,5,92.461914,174.51724,,14.3293705,ACQ,82.05533,250
MNARF,7,160.62167,1480.093,,17.913904,ACQ,1319.4713,250
MNARF,9,72.55483,512.9171,,-0.5353803,ACQ,440.36227,250
MNARF,11,69.69619,98.476074,,2.9558535,ACQ,28.779884,250
MNARF,18,26.55003,309.31754,,3.0898182,ACQ,282.76752,250
MNARF,19,309.31754,9418.961,,-31.259281,ACQ,9109.644,250
MNARF,28,0.9489266,277.45862,,31.759665,ACQ,276.5097,250
MNARF,30,60.777454,580.4915,,-6.988164,ACQ,519.71405,250
MOBQ,17,82.84209,338.20328,,-30.769232,ACQ,255.36119,250
MOBQ,26,-51.79512,1037.3811,,-22.5,ACQ,1089.1763,250
MOBQ,27,1037.3811,1679.5585,,-58.85246,ACQ,642.17737,250
MOBQ,29,989.3271,1017.0782,,-87.21805,ACQ,27.751099,250
MTUS,6,-5.0465574,205.41017,,58.834076,ACQ,210.45673,250
MTUS,8,84.02807,333.9126,,-13.568875,ACQ,249.88452,250
MTUS,10,185.91788,194.65913,,-13.723074,ACQ,8.741257,250
MTUS,14,31.972311,176.3955,,-56.420456,ACQ,144.42319,250
MTUS,27,-34.328423,387.01468,,191.80672,ACQ,421.3431,250
MTUS,29,182.57422,260.58075,,28.39586,ACQ,78.00653,250
MTUS,35,82.71838,569.07733,,16.903553,ACQ,486.35895,250
NFG,29,51.819508,1105.4471,,29.23876,ACQ,1053.6277,250
NFG,35,74.41301,103.265686,,-26.323923,ACQ,28.852676,250
NOTV,10,20.875397,112.632195,,-6.1111054,ACQ,91.7568,250
NOTV,20,9.059281,197.55754,,165.84158,ACQ,188.49826,250
NOTV,22,72.87011,294.13235,,116.14257,ACQ,221.26224,250
NOTV,27,-5.5291986,387.01468,,286.42093,ACQ,392.54388,250
NOTV,28,387.01468,611.64197,,36.38785,ACQ,224.62729,250
NOTV,29,611.64197,1143.0914,,-34.45545,ACQ,531.44946,250
NOTV,31,146.01361,196.67397,,-42.23214,ACQ,50.660355,250
NRG,9,-2.047942,218.8112,,109.04676,ACQ,220.85915,250
NRG,10,218.8112,223.98761,,37.36083,ACQ,5.176407,250
NRG,11,223.98761,309.7949,,45.163765,ACQ,85.80728,250
NRG,14,45.365036,123.57043,,3.1948838,ACQ,78.20539,250
NRG,15,123.57043,277.90884,,1.2308611,ACQ,154.33841,250
NRG,17,48.815243,338.20328,,1.579494,ACQ,289.38803,250
NRG,19,31.987495,140.9661,,-0.08443225,ACQ,108.9786,250
NRG,29,42.974514,245.74017,,23.5466,ACQ,202.76566,250
NRG,30,245.74017,389.2827,,-12.580877,ACQ,143.54254,250
NRG,35,-31.585047,422.17523,,5.537282,ACQ,453.76028,250
NRG,37,-0.6372556,787.9542,,57.037037,ACQ,788.5915,250
NSRCF,4,-15.374572,93.60019,,0.0,ACQ,108.97476,250
NSRCF,5,93.60019,168.57127,,0.0,ACQ,74.971085,250
NSRCF,11,54.701416,88.96272,,79.99999,ACQ,34.261307,250
NSRCF,13,4.496359,200.46667,,-19.999998,ACQ,195.97032,250
NSRCF,27,0.045620993,358.37534,,232.85713,ACQ,358.3297,250
NSRCF,28,358.37534,735.1686,,39.13044,ACQ,376.79324,250
NSRCF,29,735.1686,999.95215,,-29.999998,ACQ,264.78357,250
NSRCF,30,999.95215,1272.3246,,-4.8387113,ACQ,272.37244,250
NTCPF,4,-26.345325,262.21576,,159.57448,ACQ,288.5611,250
NTCPF,5,262.21576,997.03625,,35.999992,ACQ,734.8205,250
NTCPF,9,77.61794,604.4273,,-9.016393,ACQ,526.8094,250
NTCPF,10,604.4273,669.63635,,-7.843139,ACQ,65.209045,250
NTCPF,15,12.776521,197.4517,,-55.31915,ACQ,184.67519,250
NTCPF,25,26.466658,913.7923,,83.962265,ACQ,887.3256,250
NTCPF,28,313.54816,7823.223,,42.553196,ACQ,7509.675,250
NTCPF,34,16.310644,620.225,,-59.375,ACQ,603.9143,250
NVRI,6,-14.475896,459.7462,,120.51282,ACQ,474.22208,250
NVRI,11,35.771606,97.95037,,23.255816,ACQ,62.178764,250
NVRI,15,55.00446,106.338554,,-21.586073,ACQ,51.334095,250
NVRI,27,-22.17282,101.551926,,-4.705187,ACQ,123.72475,250
NVRI,28,101.551926,209.34744,,-24.956573,ACQ,107.79552,250
OATN,2,-18.20817,7083.0527,,-38.46154,ACQ,7101.2607,250
OATN,18,-18.907074,3298174.5,,124.99998,ACQ,3298193.5,250
OATN,20,-38.682068,281.36267,,-30.666664,ACQ,320.04474,250
OATN,21,281.36267,2183.1965,,-28.947365,ACQ,1901.8339,250
OATN,23,141.76381,206.8009,,102.22224,ACQ,65.037094,250
OATN,26,-28.738945,598.2949,,-19.25926,ACQ,627.0339,250
OATN,28,400.56613,1408.4222,,-45.054947,ACQ,1007.8561,250
OI,7,74.94462,2592.3289,,23.509745,ACQ,2517.3843,250
OI,27,-15.299219,96.74505,,-0.27223852,ACQ,112.044266,250
OI,28,96.74505,106.48492,,-2.890624,ACQ,9.739868,250
OI,29,106.48492,553.0945,,-26.292383,ACQ,446.60956,250
OI,35,-28.532124,422.17523,,63.46154,ACQ,450.70737,250
OII,30,37.248363,104.321365,,-18.569363,ACQ,67.073,250
OIS,6,9.494745,205.41017,,-24.960505,ACQ,195.91542,250
OIS,36,-13.886447,140.95863,,60.64515,ACQ,154.84508,250
OVV,6,-4.425019,518.25385,,4.3362846,ACQ,522.6789,250
OVV,27,-22.17282,101.551926,,124.240234,ACQ,123.72475,250
OVV,28,101.551926,611.64197,,74.35224,ACQ,510.09003,250
OVV,29,611.64197,1143.0914,,73.85446,ACQ,531.44946,250
OVV,37,22.817766,787.9542,,-13.773171,ACQ,765.1365,250
OXY,6,9.494745,205.41017,,-12.780028,ACQ,195.91542,250
OXY,12,-3.0372698,113.60663,,-17.9066,ACQ,116.6439,250
OXY,35,82.71838,569.07733,,0.1115,ACQ,486.35895,250
OXY,37,103.19481,787.9542,,-6.348948,ACQ,684.7594,250
PALT,5,22.665405,177.98384,,-34.065937,ACQ,155.31844,250
PALT,6,177.98384,205.41017,,-39.047615,ACQ,27.42633,250
PALT,7,205.41017,2592.3289,,47.34693,ACQ,2386.9187,250
PALT,12,-26.988749,448.0178,,-41.13573,ACQ,475.00653,250
PALT,15,97.80186,180.39983,,-49.346878,ACQ,82.59797,250
PALT,26,-33.405293,261.11633,,835.6322,ACQ,294.52164,250
PALT,29,42.974514,999.95215,,-16.666668,ACQ,956.97766,250
PALT,31,80.74022,5716.028,,-81.695335,ACQ,5635.2876,250
PBI,27,45.88052,850.0282,,15.229365,ACQ,804.1477,250
PBI,29,125.450806,410.53152,,-41.741352,ACQ,285.08072,250
PBI,30,410.53152,643.80426,,-50.889683,ACQ,233.27274,250
PH,8,60.816624,333.9126,,13.410011,ACQ,273.09598,250
PH,11,42.391296,103.409035,,-9.11593,ACQ,61.01774,250
PH,27,-1.930079,151.8551,,10.763144,ACQ,153.78519,250
PH,29,94.31757,112.53128,,-14.708617,ACQ,18.213707,250
PH,31,56.490078,104.62913,,-10.31793,ACQ,48.13905,250
PKE,6,-22.968298,927.086,,28.348055,ACQ,950.0543,250
PKE,8,31.393555,115.794624,,-5.549621,ACQ,84.40107,250
PKE,12,1.8215436,179.3943,,-7.5826964,ACQ,177.57275,250
PKE,31,78.63591,145.5983,,-21.086956,ACQ,66.96239,250
PKX,4,-51.042465,520.8577,,44.042168,ACQ,571.9002,250
PKX,9,61.21037,183.52002,,30.62361,ACQ,122.30965,250
PKX,10,183.52002,223.98761,,-3.48914,ACQ,40.46759,250
PKX,27,-15.299219,109.5554,,-2.7192888,ACQ,124.854614,250
PNNT,7,76.46701,1542.0797,,-10.723514,ACQ,1465.6127,250
PNNT,28,43.18444,233.70277,,35.294117,ACQ,190.51834,250
PNNT,30,68.54434,104.321365,,0.3124997,ACQ,35.777023,250
PNNT,34,74.41834,92.173584,,-25.285715,ACQ,17.755241,250
PPAAY,6,4.678617,270.1977,,-43.12115,ACQ,265.51907,250
PPAAY,18,-16.938179,6643.1094,,-28.813559,ACQ,6660.0474,250
PPAAY,19,6643.1094,10092.788,,-64.20382,ACQ,3449.6787,250
PPAAY,28,23.674898,221.46436,,-20.14134,ACQ,197.78946,250
PPAAY,35,49.66798,626.5251,,-21.892391,ACQ,576.8571,250
QRHC,10,19.45121,86.17795,,11.874996,ACQ,66.72674,250
QRHC,21,-4.9665804,158.75029,,-16.66667,ACQ,163.71687,250
QRHC,27,-15.299219,194.97435,,216.23036,ACQ,210.27357,250
QRHC,28,194.97435,446.09967,,124.75571,ACQ,251.12532,250
QRHC,29,446.09967,999.95215,,25.990105,ACQ,553.8525,250
QYBX,5,63.67638,163.29247,,1968.75,ACQ,99.61609,250
QYBX,8,82.4422,353.19662,,20.202024,ACQ,270.75443,250
QYBX,9,353.19662,917.9226,,30.434778,ACQ,564.72595,250
QYBX,14,-56.097973,137.60971,,-76.666664,ACQ,193.70769,250
QYBX,15,137.60971,277.90884,,-87.896255,ACQ,140.29913,250
QYBX,26,49.93487,598.2949,,141.66666,ACQ,548.36005,250
QYBX,28,-32.263847,315.13565,,6.666663,ACQ,347.3995,250
QYBX,30,6.172206,2704.375,,-69.09091,ACQ,2698.203,250
RDEIY,1,-32.712475,163.63342,,-2.6285748,ACQ,196.3459,250
RDEIY,6,-4.425019,270.1977,,0.0,ACQ,274.6227,250
RDEIY,11,11.197133,189.90413,,-2.253519,ACQ,178.707,250
RDEIY,27,-8.17598,101.551926,,5.5944004,ACQ,109.727905,250
RENEW,6,24.988523,270.1977,,22.00306,ACQ,245.20917,250
RENEW,23,40.897312,445.54596,,18.89091,ACQ,404.64865,250
RENEW,27,2.67102,96.74505,,-6.429309,ACQ,94.07403,250
RENEW,28,96.74505,7823.223,,-5.4939623,ACQ,7726.478,250
RSGUF,4,-15.971566,349.13998,,4.2505608,ACQ,365.11154,250
RSGUF,7,76.46701,130.71498,,-0.5928801,ACQ,54.24797,250
RSGUF,8,130.71498,962.4317,,6.1002116,ACQ,831.71674,250
