Security,Block,Prev_Quality,New_Quality,Quality_Jump,Final_Return
APTPF,8,5.05050505050505,12.34567901234568,7.29517396184063,-35.00000298023213
APTV,4,2.5,9.649122807017545,7.1491228070175445,74.69731566776679
APTY,2,0.6652957542034595,6.349206349206349,5.68391059500289,
APTY,5,4.975124378109453,11.475409836065571,6.500285457956118,
APVNF,8,0.5016969160395455,9.266409266409266,8.76471235036972,
APWC,2,3.3854166666666665,12.087912087912088,8.702495421245422,129.16358271825328
APWL,4,0.4710975299210593,10.27027027027027,9.799172740349212,
APWL,6,0.4018215912135012,9.45945945945946,9.057637868245958,
APYI,3,7.920792079207921,13.461538461538462,5.540746382330541,-45.717077801305045
APYI,8,5.88235294117647,15.774647887323944,9.892294946147473,-45.717077801305045
APYRF,5,5.181347150259067,10.344827586206897,5.16348043594783,-20.92778203500704
APYRF,8,3.571428571428571,9.266409266409266,5.6949806949806945,-20.92778203500704
APYX,8,0.5016969160395455,6.338028169014084,5.836331252974539,
APYX,9,6.338028169014084,12.195121951219512,5.857093782205428,
AQB,7,5.607476635514018,15.09433962264151,9.486862987127491,
AQB,9,2.857142857142857,12.857142857142856,9.999999999999998,
AQMS,2,3.0534351145038165,12.015503875968992,8.962068761465176,
AQMS,4,5.325443786982249,12.610619469026547,7.285175682044298,
AQMS,8,5.05050505050505,11.347517730496454,6.297012679991404,
AQN,2,2.9702970297029703,10.294117647058822,7.323820617355852,7.589025521818134
AQN,5,5.864197530864197,12.910798122065728,7.046600591201531,7.589025521818134
AQN,9,3.7593984962406015,11.452513966480447,7.693115470239846,7.589025521818134
AQNB,9,0.3988341770210155,14.066496163682864,13.667661986661848,
AQPW,5,4.132231404958678,13.86861313868613,9.736381733727452,-49.472914187178006
AQQRF,9,6.60377358490566,12.857142857142856,6.253369272237196,
AQQSQ,5,0.0,5.202312138728324,5.202312138728324,400.0
AQQSQ,9,0.3988341770210155,14.066496163682864,13.667661986661848,400.0
AQST,7,0.4524247136999859,8.51063829787234,8.058213584172355,
AQSZF,1,0.4216359474762077,12.790697674418606,12.369061726942398,
AQUI,6,3.6231884057971016,12.5,8.876811594202898,168.33632176250205
AQUI,9,4.040404040404041,10.989010989010987,6.948606948606947,168.33632176250205
AR,2,3.1630170316301705,9.230769230769232,6.067752199139061,645.171116279607
AR,6,3.896103896103896,20.0,16.103896103896105,645.171116279607
ARAFF,2,0.6652957542034595,7.920792079207921,7.2554963250044615,153.96825881141328
ARAO,6,3.6231884057971016,10.227272727272728,6.604084321475627,369.6604180724845
ARBTF,9,8.762886597938143,15.66265060240964,6.899764004471496,18.90494094311227
ARBU,4,4.3478260869565215,12.698412698412698,8.350586611456176,0.0
ARBU,8,2.145922746781116,7.368421052631578,5.222498305850461,0.0
ARBV,1,2.769230769230769,17.5,14.73076923076923,6.563507415911987
ARBV,3,6.557377049180328,11.620294599018004,5.062917549837676,6.563507415911987
ARBV,9,1.9900497512437807,9.701492537313433,7.711442786069652,6.563507415911987
ARC,2,3.1630170316301705,14.332247557003258,11.169230525373088,118.02326147542774
ARC,7,4.296875,10.687022900763358,6.390147900763358,118.02326147542774
ARCAY,4,3.690036900369003,9.876543209876544,6.186506309507541,149.89858360210962
ARCAY,8,4.605263157894736,15.774647887323944,11.169384729429208,149.89858360210962
ARCB,2,3.3854166666666665,14.332247557003258,10.946830890336592,175.7148053085781
ARCB,9,2.0,9.210526315789473,7.210526315789473,175.7148053085781
ARCC,7,3.8461538461538463,16.176470588235293,12.330316742081447,11.279253571998172
ARCH,3,0.5821875387092779,7.07070707070707,6.488519531997792,
ARCS,2,3.1630170316301705,8.695652173913043,5.532635142282873,-70.58823705645689
ARCS,5,5.952380952380952,13.86861313868613,7.916232186305179,-70.58823705645689
ARCS,7,5.555555555555555,35.13513513513514,29.57957957957958,-70.58823705645689
ARCT,1,7.784431137724551,14.457831325301203,6.673400187576652,333.6597164657368
ARCT,5,4.975124378109453,10.344827586206897,5.369703208097444,333.6597164657368
ARCT,7,3.491271820448877,9.352517985611511,5.861246165162634,333.6597164657368
ARCXF,7,3.491271820448877,10.493827160493826,7.002555340044949,66.66667287548402
ARDX,1,4.215456674473068,15.18987341772152,10.974416743248451,-73.07692343719802
ARDX,3,6.336633663366337,11.496746203904555,5.160112540538218,-73.07692343719802
ARE,2,4.225352112676056,10.714285714285714,6.4889336016096575,22.84981646024696
ARE,8,7.6923076923076925,15.774647887323944,8.08234019501625,22.84981646024696
AREC,5,0.4798340033718065,5.907172995780591,5.427338992408785,
AREC,6,5.907172995780591,12.5,6.592827004219409,
AREN,8,3.4552845528455287,12.34567901234568,8.890394459500152,-46.51474574451312
ARES,3,4.53257790368272,11.620294599018004,7.087716695335285,165.92974332055374
ARES,8,2.2222222222222223,11.48936170212766,9.267139479905438,165.92974332055374
ARESF,4,1.6853932584269662,8.25242718446602,6.567033926039054,-2.9192442087401
ARESF,9,2.857142857142857,11.452513966480447,8.59537110933759,-2.9192442087401
ARET,2,8.484848484848486,14.332247557003258,5.847399072154772,-99.3442622989928
ARGNF,1,0.4216359474762077,15.18987341772152,14.768237470245312,
ARGNF,3,6.336633663366337,11.620294599018004,5.2836609356516675,
ARGNF,6,6.422018348623854,16.5266106442577,10.104592295633847,
ARGQ,1,12.598425196850393,18.75,6.151574803149607,81.26983897262507
ARGQ,6,3.389830508474576,11.224489795918368,7.834659287443792,81.26983897262507
ARGX,5,0.4798340033718065,6.756756756756757,6.276922753384951,
ARGX,8,2.877697841726619,9.266409266409266,6.388711424682647,
ARGYF,2,3.260869565217391,11.258278145695364,7.997408580477973,
ARGYF,7,5.384615384615385,15.09433962264151,9.709724238026125,
ARHN,3,4.326923076923077,9.473684210526317,5.14676113360324,0.0
ARHN,7,3.225806451612903,16.176470588235293,12.95066413662239,0.0
ARHOF,4,0.4710975299210593,10.27027027027027,9.799172740349212,
ARHOF,9,0.3988341770210155,12.195121951219512,11.796287774198497,
ARHUF,1,5.426356589147287,17.5,12.073643410852714,-3.350513563461196
ARHUF,6,0.4018215912135012,8.21917808219178,7.817356490978279,-3.350513563461196
ARHUF,9,5.617977528089887,13.79310344827586,8.175125920185973,-3.350513563461196
ARHVF,1,2.769230769230769,18.75,15.98076923076923,41.22340882761141
ARHVF,4,3.690036900369003,9.395973154362416,5.705936253993412,41.22340882761141
ARHVF,5,9.395973154362416,62.06896551724138,52.672992362878965,41.22340882761141
ARI,2,2.5974025974025974,7.920792079207921,5.323389481805323,-19.03182841946974
ARI,7,4.651162790697675,16.176470588235293,11.525307797537618,-19.03182841946974
ARI,9,2.0905923344947737,11.258278145695364,9.16768581120059,-19.03182841946974
ARIZF,1,5.387205387205387,17.02127659574468,11.634071208539293,-17.142326545960884
ARIZF,3,4.57516339869281,11.496746203904555,6.921582805211745,-17.142326545960884
ARKAF,5,1.0101010101010102,12.910798122065728,11.900697111964718,26.35451478744319
ARKAF,6,12.910798122065728,20.0,7.089201877934272,26.35451478744319
ARKAY,5,4.0,12.761506276150628,8.761506276150628,28.56748764488441
ARKAY,6,12.761506276150628,20.0,7.238493723849372,28.56748764488441
ARKO,9,0.3988341770210155,11.258278145695364,10.859443968674348,
ARKR,9,1.9900497512437807,10.15625,8.166200248756219,-24.1049427690356
ARL,9,3.508771929824561,11.363636363636363,7.854864433811802,-15.866796798947156
ARLP,2,7.6923076923076925,14.332247557003258,6.639939864695566,-16.86469561132195
ARLP,7,3.5211267605633805,15.217391304347828,11.696264543784448,-16.86469561132195
ARLUF,2,4.225352112676056,11.9533527696793,7.7280006570032445,55.94418409530122
ARLUF,6,8.870967741935484,16.5266106442577,7.655642902322217,55.94418409530122
ARMC,2,0.6652957542034595,10.95890410958904,10.293608355385581,-32.02416898843865
ARMC,7,0.4524247136999859,8.51063829787234,8.058213584172355,-32.02416898843865
ARMK,9,3.5000000000000004,14.156626506024098,10.656626506024098,-20.649966624299072
ARMN,2,3.1630170316301705,14.332247557003258,11.169230525373088,2.754094002762474
ARMN,6,11.604095563139932,20.0,8.395904436860068,2.754094002762474
ARNI,5,5.952380952380952,12.910798122065728,6.958417169684776,33.75796107499784
AROC,2,2.6537997587454765,14.332247557003258,11.678447798257782,-14.35124018291883
AROW,3,4.326923076923077,15.903614457831324,11.576691380908247,3.194775564983679
ARPC,2,5.084745762711865,10.294117647058822,5.209371884346957,-97.02005735751436
ARPC,7,6.086956521739131,11.76470588235294,5.677749360613809,-97.02005735751436
ARPC,9,3.343465045592705,14.156626506024098,10.813161460431393,-97.02005735751436
ARPTF,9,0.3988341770210155,13.79310344827586,13.394269271254844,
ARQ,2,3.0534351145038165,11.18421052631579,8.130775411811973,-54.42658136100492
ARQ,8,2.8169014084507045,9.266409266409266,6.449507857958562,-54.42658136100492
ARR,2,2.6537997587454765,10.714285714285714,8.060485955540237,-35.386258220973666
ARR,5,3.4246575342465757,12.910798122065728,9.486140587819152,-35.386258220973666
ARREF,4,5.172413793103448,12.610619469026547,7.438205675923099,80.28418869570402
ARRJF,8,0.5016969160395455,7.142857142857142,6.641160226817597,
ARRJF,9,7.142857142857142,12.857142857142856,5.7142857142857135,
ARRNF,6,0.4018215912135012,7.6923076923076925,7.290486101094191,
ARRPY,6,0.4018215912135012,10.588235294117649,10.186413702904147,
ARRT,7,0.4524247136999859,5.666666666666666,5.21424195296668,
ARSC,4,4.891304347826087,14.285714285714285,9.394409937888199,-36.666667713596496
ARSEF,1,2.158273381294964,13.375796178343949,11.217522797048986,0.0
ARSEF,4,4.054054054054054,9.395973154362416,5.3419191003083615,0.0
ARSLF,7,3.932584269662921,9.405940594059404,5.473356324396482,-19.564088829036766
ARSMF,6,0.4018215912135012,5.555555555555555,5.153733964342054,
ARSRF,3,0.5821875387092779,9.019607843137257,8.43742030442798,
ARSUF,5,0.4798340033718065,12.761506276150628,12.281672272778822,
ARTH,1,6.0,13.375796178343949,7.375796178343949,-28.40757904268528
ARTNA,1,3.1578947368421053,18.75,15.592105263157894,3.614033893374148
ARTNA,4,3.589743589743589,10.650887573964498,7.061143984220909,3.614033893374148
ARTNA,7,3.065134099616858,9.405940594059404,6.340806494442546,3.614033893374148
ARTNB,4,3.589743589743589,10.27027027027027,6.680526680526681,7.062152356747475
ARTR,9,8.045977011494253,13.79310344827586,5.747126436781606,-85.07462704396288
ARTTF,5,0.4798340033718065,11.604095563139932,11.124261559768126,
ARTW,2,3.3854166666666665,8.423913043478262,5.038496376811596,79.03711212972281
ARTZF,1,3.375527426160337,15.060240963855422,11.684713537695085,205.71428026471816
ARTZF,3,0.5821875387092779,15.584415584415584,15.002228045706307,205.71428026471816
ARUXF,2,2.6537997587454765,10.625,7.9712002412545235,-30.769225478877537
ARVY,3,0.5821875387092779,8.59375,8.011562461290723,-65.06171645351002
ARVY,8,6.722689075630252,14.592274678111588,7.869585602481336,-65.06171645351002
ARWD,5,2.272727272727273,8.181818181818182,5.909090909090908,-80.85208349982234
ARWR,5,5.952380952380952,11.604095563139932,5.65171461075898,62.17801705459725
ARWR,8,9.266409266409266,15.774647887323944,6.508238620914678,62.17801705459725
ARXRF,2,3.260869565217391,12.015503875968992,8.754634310751602,34.736846955364456
ARXRF,3,12.015503875968992,21.03004291845493,9.01453904248594,34.736846955364456
ARXRF,7,3.3707865168539324,15.09433962264151,11.723553105787577,34.736846955364456
ARXRF,9,2.931596091205212,8.045977011494253,5.114380920289041,34.736846955364456
ARYC,1,4.81651376146789,11.304347826086955,6.487834064619065,-99.66045296370524
ARYC,6,6.289308176100629,20.0,13.71069182389937,-99.66045296370524
ARYMF,2,0.6652957542034595,11.971830985915492,11.306535231712033,782.3529435100564
ARYMF,9,3.5000000000000004,14.156626506024098,10.656626506024098,782.3529435100564
ARYX,8,5.833333333333333,11.650485436893204,5.817152103559871,27.77778115525684
ARZGF,4,1.7482517482517483,8.26086956521739,6.512617816965642,7.0594273636805145
ARZGF,8,3.755868544600939,11.650485436893204,7.894616892292265,7.0594273636805145
ARZGY,8,3.755868544600939,13.333333333333334,9.577464788732396,7.709162198059721
ASA,8,4.545454545454546,11.728395061728394,7.182940516273848,56.13561878371278
ASAPF,2,3.3854166666666665,8.96551724137931,5.5801005747126435,25.71933587440465
ASAPQ,3,0.5821875387092779,8.75,8.167812461290723,
ASASF,5,0.4798340033718065,6.7669172932330826,6.287083289861276,-21.42857218883475
ASAZF,3,0.5821875387092779,6.334841628959276,5.752654090249997,27.23280387817561
ASAZF,4,6.334841628959276,11.519607843137257,5.184766214177981,27.23280387817561
ASAZF,8,5.05050505050505,15.774647887323944,10.724142836818894,27.23280387817561
ASAZY,4,6.334841628959276,11.519607843137257,5.184766214177981,24.90451439371459
ASAZY,8,4.225352112676056,15.774647887323944,11.549295774647888,24.90451439371459
ASB,7,0.0,7.042253521126761,7.042253521126761,7.325774464684703
ASBFF,1,8.333333333333332,17.5,9.166666666666668,-11.061081692375504
ASBFF,4,1.7482517482517483,11.11111111111111,9.362859362859362,-11.061081692375504
ASBFY,1,6.0,17.5,11.5,-12.02319348739445
ASBFY,4,1.7482517482517483,11.11111111111111,9.362859362859362,-12.02319348739445
ASBRF,5,5.864197530864197,11.475409836065571,5.6112123052013745,-4.886020440434018
ASBRF,9,3.1746031746031744,10.15625,6.981646825396826,-4.886020440434018
ASC,9,4.072398190045249,13.79310344827586,9.72070525823061,-53.80478269146253
ASCC,5,0.4798340033718065,6.8181818181818175,6.338347814810011,-70.59259213881242
ASCC,9,5.777777777777778,12.23404255319149,6.456264775413712,-70.59259213881242
ASCCF,6,2.366863905325444,10.588235294117649,8.221371388792205,44.74475035211489
ASCCF,9,2.185792349726776,15.66265060240964,13.476858252682863,44.74475035211489
ASCCY,6,2.366863905325444,10.588235294117649,8.221371388792205,
ASCCY,9,3.5000000000000004,14.156626506024098,10.656626506024098,
ASCJF,1,4.81651376146789,15.18987341772152,10.37335965625363,-5.016807184218257
ASCK,1,0.4216359474762077,14.84375,14.422114052523792,
ASCN,6,8.722741433021806,17.80821917808219,9.085477745060384,6.883003393661215
ASCS,4,2.3255813953488373,8.47457627118644,6.148994875837602,10.294117647058822
ASCS,6,6.756756756756757,16.5266106442577,9.769853887500943,10.294117647058822
ASDRF,3,0.5821875387092779,7.07070707070707,6.488519531997792,-18.875501628299
ASDZF,2,3.3854166666666665,12.015503875968992,8.630087209302326,-16.415695088079037
ASEKY,3,6.349206349206349,11.620294599018004,5.271088249811656,7.0252163612487335
ASFT,6,0.4018215912135012,7.051282051282051,6.64946046006855,
ASFX,1,5.263157894736842,17.46031746031746,12.197159565580616,-78.44827653796985
ASFX,9,0.3988341770210155,7.142857142857142,6.744022965836127,-78.44827653796985
ASFZ,3,3.5000000000000004,10.309278350515465,6.809278350515465,-3.8461538461523768
ASFZ,8,2.145922746781116,9.25925925925926,7.113336512478144,-3.8461538461523768
ASGN,3,6.336633663366337,11.650485436893204,5.313851773526867,89.09301729579812
ASGN,6,5.202312138728324,20.0,14.797687861271676,89.09301729579812
ASGOF,1,0.4216359474762077,13.513513513513514,13.091877566037306,
ASGOF,8,2.2222222222222223,11.650485436893204,9.42826321467098,
ASGTF,3,0.966183574879227,11.496746203904555,10.530562629025328,73.58105866377775
ASGTF,5,1.0101010101010102,13.958810068649884,12.948709058548873,73.58105866377775
ASGTF,7,2.0408163265306123,9.090909090909092,7.05009276437848,73.58105866377775
ASGTF,9,4.666666666666667,11.452513966480447,6.78584729981378,73.58105866377775
ASGXF,3,0.5821875387092779,10.714285714285714,10.132098175576436,-67.84565987863984
ASGXF,9,5.777777777777778,11.258278145695364,5.480500367917586,-67.84565987863984
ASHI,1,3.787878787878788,12.849162011173185,9.061283223294396,-44.444445824181535
ASHTF,3,6.336633663366337,15.903614457831324,9.566980794464987,168.7486716824335
ASHTF,5,4.9079754601227,11.604095563139932,6.696120103017232,168.7486716824335
ASHTY,3,6.336633663366337,15.903614457831324,9.566980794464987,168.96247960922508
ASHTY,5,4.9079754601227,11.604095563139932,6.696120103017232,168.96247960922508
ASHXF,1,6.666666666666667,17.02127659574468,10.354609929078013,393.6507690595609
ASII,3,4.57516339869281,10.81081081081081,6.235647412118,99.21144526391832
ASII,7,1.9230769230769231,8.056872037914692,6.133795114837769,99.21144526391832
ASIX,4,4.040404040404041,9.649122807017545,5.608718766613504,
ASKE,1,3.375527426160337,11.304347826086955,7.928820399926618,0.0
ASKH,1,3.896103896103896,15.060240963855422,11.164137067751525,352.72377303098506
ASKH,9,2.247191011235955,7.971014492753622,5.723823481517667,352.72377303098506
ASLE,8,0.5016969160395455,11.347517730496454,10.845820814456909,
ASLM,9,6.338028169014084,12.195121951219512,5.857093782205428,-59.27168138950709
ASLRF,2,3.3854166666666665,14.332247557003258,10.946830890336592,1006.7193241212576
ASM,8,4.545454545454546,10.084033613445378,5.538579067990832,56.046065558852
ASMIY,3,0.5821875387092779,7.317073170731707,6.734885632022429,
ASMIY,4,7.317073170731707,12.610619469026547,5.2935462982948405,
ASMIY,6,8.860759493670885,20.0,11.139240506329115,
ASMIY,8,4.605263157894736,13.333333333333334,8.728070175438598,
ASML,2,2.6537997587454765,8.423913043478262,5.770113284732785,189.2115094634733
ASML,6,7.894736842105263,20.0,12.105263157894736,189.2115094634733
ASML,8,6.722689075630252,15.774647887323944,9.05195881169369,189.2115094634733
ASMLF,2,2.6537997587454765,8.423913043478262,5.770113284732785,192.9328094880068
ASMLF,6,13.958810068649884,20.0,6.041189931350116,192.9328094880068
ASMLF,8,6.722689075630252,15.774647887323944,9.05195881169369,192.9328094880068
ASMVY,2,3.0534351145038165,10.294117647058822,7.240682532555006,-16.46490634412279
ASMVY,8,4.545454545454546,14.592274678111588,10.046820132657043,-16.46490634412279
ASNCF,1,4.81651376146789,13.375796178343949,8.559282416876059,175.86327453268945
ASNCF,7,5.454545454545454,10.687022900763358,5.232477446217904,175.86327453268945
ASNCF,9,3.343465045592705,12.903225806451612,9.559760760858907,175.86327453268945
ASND,6,4.878048780487805,20.0,15.121951219512194,
ASNHF,5,0.0,11.475409836065571,11.475409836065571,27.906970625137426
ASNHF,7,0.4524247136999859,8.653846153846153,8.201421440146168,27.906970625137426
ASOMF,3,0.5821875387092779,7.82122905027933,7.239041511570052,47.571427481515066
ASOMY,2,3.260869565217391,10.714285714285714,7.453416149068323,-9.509490792896113
ASOZF,8,0.5016969160395455,12.258064516129032,11.756367600089487,41.53138164981361
ASOZY,3,0.5821875387092779,11.620294599018004,11.038107060308727,
ASOZY,8,3.8461538461538463,11.650485436893204,7.804331590739357,
ASPN,1,6.666666666666667,13.513513513513514,6.846846846846847,682.1237291781542
ASPN,3,4.059040590405904,11.496746203904555,7.437705613498651,682.1237291781542
ASPN,5,0.0,6.289308176100629,6.289308176100629,682.1237291781542
ASPN,7,2.0408163265306123,7.042253521126761,5.001437194596148,682.1237291781542
ASPN,9,2.3622047244094486,12.195121951219512,9.832917226810064,682.1237291781542
ASPR,1,12.587412587412588,31.03448275862069,18.447070171208104,200.000021827838
ASPR,9,0.3988341770210155,15.66265060240964,15.263816425388624,200.000021827838
ASPS,1,4.81651376146789,12.790697674418606,7.974183912950716,-49.2319466979249
ASPU,2,3.3854166666666665,11.18421052631579,7.798793859649123,-4.473816209519004
ASPU,9,4.511278195488721,11.258278145695364,6.746999950206643,-4.473816209519004
ASPW,1,5.147058823529411,13.375796178343949,8.228737354814537,-82.60869647742588
ASPW,4,1.6853932584269662,10.606060606060606,8.920667347633639,-82.60869647742588
ASPW,9,3.508771929824561,15.66265060240964,12.153878672585078,-82.60869647742588
ASPZ,2,3.260869565217391,9.523809523809524,6.262939958592133,1883.884303875764
ASPZ,5,2.272727272727273,8.93371757925072,6.660990306523447,1883.884303875764
ASPZ,9,5.777777777777778,11.258278145695364,5.480500367917586,1883.884303875764
ASR,3,4.53257790368272,10.256410256410255,5.723832352727536,16.949458737795073
ASR,7,3.5211267605633805,10.687022900763358,7.165896140199978,16.949458737795073
ASRE,2,0.6652957542034595,6.097560975609756,5.432265221406297,32.19582859725411
ASRE,8,3.937007874015748,11.180124223602483,7.243116349586735,32.19582859725411
ASRT,3,4.57516339869281,11.496746203904555,6.921582805211745,-77.18495895069269
ASRV,9,2.0905923344947737,9.210526315789473,7.1199339812946985,-6.034273554239335
ASTA,5,0.4798340033718065,10.1010101010101,9.621176097638294,
ASTE,2,2.6537997587454765,10.294117647058822,7.640317888313346,70.69415251368987
ASTH,4,1.6853932584269662,9.395973154362416,7.7105798959354495,502.6147321478551
ASTH,6,4.958677685950414,10.869565217391305,5.910887531440891,502.6147321478551
ASTO,4,1.7482517482517483,12.76595744680851,11.017705698556762,-18.918916741977927
ASTO,8,5.05050505050505,10.084033613445378,5.033528562940328,-18.918916741977927
ASTVF,1,8.108108108108109,18.75,10.641891891891891,29.743585831079702
ASTVF,5,2.702702702702702,8.870967741935484,6.168265039232782,29.743585831079702
ASTVF,7,11.612903225806452,17.02127659574468,5.408373369938229,29.743585831079702
ASWRF,9,5.459057071960298,12.857142857142856,7.398085785182558,194.9429062185872
ASX,6,6.289308176100629,20.0,13.71069182389937,49.6533958639453
ASX,8,3.4552845528455287,15.774647887323944,12.319363334478416,49.6533958639453
ASXFF,2,3.2710280373831773,11.650485436893204,8.379457399510027,0.9736475306799124
ASXFY,2,3.260869565217391,12.087912087912088,8.827042522694697,4.640471355868572
ASXFY,8,7.623318385650224,13.333333333333334,5.71001494768311,4.640471355868572
ASXSF,2,2.6537997587454765,12.087912087912088,9.434112329166611,117.40740134474036
ASXSF,4,11.620294599018004,16.666666666666664,5.04637206764866,117.40740134474036
ASYS,2,2.6537997587454765,13.286713286713288,10.632913527967812,106.76486858735528
ASYS,5,8.26086956521739,13.958810068649884,5.697940503432493,106.76486858735528
ASYS,8,4.225352112676056,15.774647887323944,11.549295774647888,106.76486858735528
ATAZF,9,5.459057071960298,12.195121951219512,6.736064879259215,36.09422534251837
ATBHF,1,4.81651376146789,17.46031746031746,12.643803698849569,-36.0400165223444
ATBHF,6,4.0,10.588235294117649,6.5882352941176485,-36.0400165223444
ATBPF,1,8.108108108108109,14.84375,6.735641891891891,-72.54117660604959
ATBPF,3,6.349206349206349,11.620294599018004,5.271088249811656,-72.54117660604959
ATBPF,6,3.389830508474576,16.5266106442577,13.136780135783125,-72.54117660604959
ATBPF,9,4.62962962962963,15.66265060240964,11.03302097278001,-72.54117660604959
ATCC,4,8.73015873015873,17.543859649122805,8.813700918964075,856.2406245024274
ATCC,6,3.7800687285223367,12.5,8.719931271477662,856.2406245024274
ATCD,2,0.6652957542034595,10.625,9.95970424579654,-1.17759765625
ATCD,6,5.907172995780591,20.0,14.092827004219409,-1.17759765625
ATCMF,3,6.0606060606060606,11.620294599018004,5.559688538411944,74.02489783723621
ATCMF,4,11.620294599018004,16.666666666666664,5.04637206764866,74.02489783723621
ATCMF,8,2.832244008714597,10.084033613445378,7.2517896047307815,74.02489783723621
ATCN,1,4.81651376146789,12.790697674418606,7.974183912950716,-10.90723782390779
ATCN,4,7.317073170731707,12.610619469026547,5.2935462982948405,-10.90723782390779
ATCN,8,5.666666666666666,11.728395061728394,6.061728395061728,-10.90723782390779
ATCUF,2,3.1630170316301705,8.423913043478262,5.260896011848091,311.67882290727016
ATDRY,7,1.7467248908296942,9.352517985611511,7.605793094781817,
ATDS,2,0.6652957542034595,10.625,9.95970424579654,-99.78968647448905
ATDS,6,11.475409836065571,20.0,8.524590163934429,-99.78968647448905
ATEC,3,6.097560975609756,11.496746203904555,5.399185228294799,118.60095522082108
ATEC,9,6.315789473684211,11.452513966480447,5.136724492796237,118.60095522082108
ATEN,1,3.787878787878788,15.18987341772152,11.401994629842733,106.29765190491862
ATEN,3,4.326923076923077,11.496746203904555,7.169823126981479,106.29765190491862
ATEX,2,3.1630170316301705,12.015503875968992,8.852486844338822,
ATEX,5,6.122448979591836,13.958810068649884,7.836361089058047,
ATEX,7,4.651162790697675,10.024449877750612,5.373287087052938,
ATEYY,2,2.6537997587454765,11.578947368421051,8.925147609675575,76.6793914480896
ATEYY,8,4.678362573099415,14.592274678111588,9.913912105012173,76.6793914480896
ATGE,3,5.603448275862069,11.620294599018004,6.016846323155935,5.511853454437677
ATGE,6,5.185185185185185,16.5266106442577,11.341425459072516,5.511853454437677
ATGE,9,3.947368421052632,9.32642487046632,5.379056449413689,5.511853454437677
ATGFF,2,3.1630170316301705,8.423913043478262,5.260896011848091,35.69965599698236
ATGFF,5,4.132231404958678,10.1010101010101,5.968778696051422,35.69965599698236
ATGFF,9,4.666666666666667,10.989010989010987,6.32234432234432,35.69965599698236
ATGGF,7,0.4524247136999859,16.3265306122449,15.874105898544913,
ATGN,2,2.6537997587454765,10.625,7.9712002412545235,90.22222306993272
ATGN,5,5.864197530864197,11.475409836065571,5.6112123052013745,90.22222306993272
ATGN,8,3.4552845528455287,13.333333333333334,9.878048780487806,90.22222306993272
ATHC,3,3.5000000000000004,11.620294599018004,8.120294599018004,95.30601292531968
ATHC,5,0.4798340033718065,6.8181818181818175,6.338347814810011,95.30601292531968
ATHJF,9,2.3622047244094486,7.947019867549669,5.58481514314022,130.10936869720226
ATHM,8,4.294478527607362,14.592274678111588,10.297796150504226,-45.83494331055513
ATHOF,6,4.848484848484849,11.612903225806452,6.764418377321603,93.43831864965348
ATI,2,3.1630170316301705,8.423913043478262,5.260896011848091,-15.236428627553526
ATI,4,4.9079754601227,30.46875,25.5607745398773,-15.236428627553526
ATIG,1,4.215456674473068,14.457831325301203,10.242374650828136,4850.0001913576425
ATIG,6,0.4018215912135012,7.207207207207207,6.805385615993706,4850.0001913576425
ATIW,9,1.9900497512437807,12.903225806451612,10.913176055207831,99.33333445092047
ATKR,3,0.5821875387092779,11.496746203904555,10.914558665195278,
ATKR,7,3.968253968253968,15.217391304347828,11.24913733609386,
ATKR,9,8.762886597938143,14.156626506024098,5.393739908085955,
ATLC,3,0.5821875387092779,5.907172995780591,5.324985457071314,574.5399968791011
ATLC,7,4.838709677419355,13.47517730496454,8.636467627545183,574.5399968791011
ATLC,9,5.555555555555555,14.156626506024098,8.601070950468543,574.5399968791011
ATLCY,8,4.225352112676056,14.592274678111588,10.366922565435532,74.89152696476187
ATLFF,4,5.907172995780591,11.188811188811188,5.281638193030597,121.59091229281152
ATLFF,8,4.225352112676056,13.333333333333334,9.107981220657278,121.59091229281152
ATLKY,8,4.225352112676056,14.592274678111588,10.366922565435532,81.52295580440749
ATLO,3,1.9230769230769231,9.67741935483871,7.754342431761787,-15.364526252751537
ATLPF,3,6.25,11.620294599018004,5.370294599018004,110.71478080333596
ATLPF,8,4.444444444444445,14.592274678111588,10.147830233667143,110.71478080333596
ATNF,5,0.4798340033718065,6.593406593406594,6.113572590034788,
ATNI,1,5.421686746987952,17.5,12.078313253012048,-20.225237029353423
ATNI,3,6.349206349206349,21.03004291845493,14.680836569248584,-20.225237029353423
ATNI,6,4.844290657439446,16.5266106442577,11.682319986818255,-20.225237029353423
ATNM,4,2.3255813953488373,10.085836909871244,7.760255514522406,19.13477343266496
ATNM,7,3.491271820448877,9.266409266409266,5.775137445960389,19.13477343266496
ATNNF,3,4.326923076923077,11.496746203904555,7.169823126981479,47.21457444453838
ATNNF,6,2.3255813953488373,10.588235294117649,8.26265389876881,47.21457444453838
ATNPQ,8,2.145922746781116,12.258064516129032,10.112141769347916,0.0
ATO,2,2.631578947368421,11.9533527696793,9.32177382231088,-20.48143149210172
ATO,4,3.589743589743589,11.519607843137257,7.929864253393667,-20.48143149210172
ATO,7,3.065134099616858,9.266409266409266,6.201275166792408,-20.48143149210172
ATO,9,3.7593984962406015,11.452513966480447,7.693115470239846,-20.48143149210172
ATOM,3,0.5821875387092779,7.6923076923076925,7.110120153598414,
ATOM,6,5.555555555555555,20.0,14.444444444444445,
ATONF,2,7.18954248366013,14.332247557003258,7.142705073343128,-40.00000082784226
