Security,Pattern,Early_Quality,Late_Quality,Change,Final_Return
ANKM,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANKOF,Mixed/Unstable,6.7078563976938534,5.707737034751253,-1.0001193629426002,-23.053805063337872
ANL,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANLBF,Stayed with low performers,4.744251459386619,3.9385624226049756,-0.8056890367816432,-10.718843531849307
ANLDF,Mixed/Unstable,6.612405968676779,6.892790720624293,0.28038475194751467,2.999999329447768
ANMP,Mixed/Unstable,5.461923330136522,5.9501737946514694,0.48825046451494725,
ANNSF,Mixed/Unstable,8.604312000596382,9.107889165055694,0.5035771644593119,
ANNX,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANPCF,Stayed with low performers,1.200408694529361,4.235852540467878,3.035443845938517,117.69230980844898
ANPCY,Mixed/Unstable,4.853188993986322,6.727212344165134,1.8740233501788124,
ANPDF,Mixed/Unstable,5.56054066945156,9.215828102887896,3.655287433436336,98.6110881005735
ANPDY,Mixed/Unstable,9.549675857062063,8.79618098796181,-0.753494869100253,94.99950354860502
ANPMF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANRGF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANRO,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANSC,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANSCU,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANSCW,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANSLF,Mixed/Unstable,7.9633040570540565,4.315380453494663,-3.647923603559393,43.433735147410566
ANSLY,Mixed/Unstable,6.958006300349294,9.775341806581379,2.8173355062320846,31.45415406352219
ANSNF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANSS,Stayed with high performers,10.386449969783303,14.467877480679896,4.081427510896592,56.523951011871375
ANSU,Mixed/Unstable,8.710861437298426,8.858393184715355,0.1475317474169291,-96.07843161312422
ANTCF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANTE,Breakout (left high performers),11.236378681480373,4.095363181882063,-7.14101549959831,126.00177705699738
ANTGF,Stayed with low performers,0.5563730801296484,3.719597632641111,3.1632245525114624,
ANTH,Mixed/Unstable,9.184376482440568,5.5597854805601274,-3.6245910018804404,-98.4853362118372
ANTI,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANTMF,Mixed/Unstable,9.669254907350144,7.771708196704796,-1.897546710645348,994.8305935810793
ANTVF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANTX,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANVI,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANVS,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANY,Mixed/Unstable,4.793180966654178,5.483405483405484,0.6902245167513064,443.44829460508254
ANYCF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANYYY,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
ANZFF,Breakout (left high performers),10.722033741835723,3.20336400661515,-7.518669735220573,-39.027120446771576
ANZGY,Stayed with low performers,3.297781398297285,4.154461021413812,0.8566796231165266,5.310801323751056
ANZLY,Stayed with low performers,0.5563730801296484,3.8696503052650666,3.313277225135418,
AOAO,Mixed/Unstable,7.045769764216367,8.440672050130255,1.3949022859138882,90.9158281112492
AOBI,Mixed/Unstable,5.568729202657636,6.295221788405429,0.7264925857477929,-45.0
AOCIF,Mixed/Unstable,4.587994859529505,5.388157999857647,0.8001631403281424,468.8939388030379
AOECF,Breakout (left high performers),10.104498649974744,0.4177926418194386,-9.686706008155305,-33.05084266322859
AOGC,Mixed/Unstable,8.860627055721489,5.974124809741248,-2.8865022459802407,11.111105635964224
AOGO,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AOGOW,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AOHLF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AOIFF,Mixed/Unstable,6.006719962924342,5.45876887340302,-0.5479510895213222,63.49557451667506
AOLS,Mixed/Unstable,7.3623544274696995,5.7004170956416145,-1.661937331828085,-27.862943205791463
AOMFF,Mixed/Unstable,6.545998636560905,4.289834191092761,-2.256164445468144,-9.580117643640936
AOMN,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AOMR,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AON,Mixed/Unstable,6.172173414820473,11.290104694360013,5.1179312795395395,51.782535221939575
AONC,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AONCW,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AONNY,Mixed/Unstable,8.888403263403264,11.509522575432934,2.62111931202967,26.90087619836073
AOOO,Stayed with low performers,1.8209799891286018,2.157507092175729,0.3365271030471273,3899.999999999499
AOREF,Mixed/Unstable,6.203049061504944,9.021129356150782,2.8180802946458376,-27.75953412245311
AORT,Mixed/Unstable,5.076469701464231,7.475225998711745,2.3987562972475143,-6.023040449858498
AOS,Mixed/Unstable,9.985945233684326,8.44297618603649,-1.542969047647837,24.78364293371947
AOSL,Mixed/Unstable,7.64891765517352,7.118816354190197,-0.5301013009833229,148.3734755669319
AOTOF,Mixed/Unstable,8.797223064738988,4.404685494223363,-4.392537570515625,-21.42857218883475
AOTUF,Mixed/Unstable,8.002417948577042,5.096279866867059,-2.906138081709983,15.533989347087232
AOTVF,Mixed/Unstable,5.421441736426445,5.868968398946855,0.44752666252040996,114.9367098635616
AOUT,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
AOVTF,Mixed/Unstable,6.890266443842907,0.4177926418194386,-6.472473802023468,1299.9999854480743
AOXG,Mixed/Unstable,8.667444827848215,6.645667713779169,-2.021777114069046,-79.16018707871187
AOXY,Breakout (left high performers),11.013360927260065,4.524487857821192,-6.488873069438873,273.88911879303225
AOZOY,Mixed/Unstable,7.0321395120281265,4.212611578150576,-2.8195279338775503,-0.515422676986444
AP,Mixed/Unstable,6.273415676980295,5.595361751763966,-0.6780539252163287,26.9312749617076
APA,Mixed/Unstable,5.162660167791327,3.047606908418839,-2.1150532593724884,-0.7477976495158704
APAAF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
APAJF,Mixed/Unstable,6.929103111287989,7.528280405978248,0.5991772946902589,-21.5605723764339
APAM,Mixed/Unstable,5.407930238333345,3.7250010624623626,-1.6829291758709828,87.42611842359555
APCFF,Mixed/Unstable,6.5092055228994985,5.184723068303865,-1.3244824545956337,0.0
APCOF,Mixed/Unstable,6.317137046158813,5.62109470652209,-0.6960423396367235,155.5621664746033
APCX,Mixed/Unstable,9.235756428638235,4.297102863341743,-4.938653565296492,621.4285584736847
APCXW,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
APD,Mixed/Unstable,9.337778492007347,9.297924297924297,-0.03985419408305013,22.20373720800442
APDN,Mixed/Unstable,8.975259751320047,4.228164731896075,-4.7470950194239725,-41.542792964626
APEI,Mixed/Unstable,6.571742101836402,3.9818500499615053,-2.5898920518748967,18.48096951154169
APELY,Mixed/Unstable,9.961959816212321,4.468272529400687,-5.493687286811634,-46.12006031061943
APEMY,Breakout (left high performers),10.73320346080375,2.8470216065496428,-7.886181854254108,118.01342007969632
APEOF,Mixed/Unstable,5.988762994092943,6.235921502999875,0.24715850890693147,-25.92592653914242
APETF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
APEUF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
APG,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
APGE,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
APGI,Mixed/Unstable,12.411063651076558,7.51712735791119,-4.8939362931653685,98.54014168828778
APGMF,Stayed with low performers,4.810625530323059,4.3813999917441455,-0.42922553857891366,60.42806911520963
APGOF,Stayed with low performers,0.5563730801296484,0.4177926418194386,-0.13858043831020977,
APH,Mixed/Unstable,5.357510536018843,11.287315500345649,5.929804964326806,49.603671730453534
APHD,Mixed/Unstable,6.911551267822079,5.640771265771266,-1.270780002050813,800.2777973884422
APHP,Mixed/Unstable,12.303854875283447,6.194035590530781,-6.109819284752666,212.51999679942952
