Security,Blocks_Appeared,Unique_Clusters,Stability_Score,Classification
TRUMY,10,8,0.125,Volatile
TRUP,10,8,0.125,Volatile
TRUX,10,10,0.1,Volatile
TRV,10,9,0.1111111111111111,Volatile
TRVG,10,10,0.1,Volatile
TRVI,10,10,0.1,Volatile
TRVN,10,9,0.1111111111111111,Volatile
TRVR,10,9,0.1111111111111111,Volatile
TRX,10,10,0.1,Volatile
TRXA,10,9,0.1111111111111111,Volatile
TRXEF,10,10,0.1,Volatile
TRXO,10,10,0.1,Volatile
TRYIF,10,9,0.1111111111111111,Volatile
TRYIY,10,9,0.1111111111111111,Volatile
TRYRF,10,10,0.1,Volatile
TRYXF,10,10,0.1,Volatile
TRZBF,10,8,0.125,Volatile
TS,10,9,0.1111111111111111,Volatile
TSAT,10,10,0.1,Volatile
TSBA,10,10,0.1,Volatile
TSBK,10,9,0.1111111111111111,Volatile
TSBX,10,10,0.1,Volatile
TSCAF,10,9,0.1111111111111111,Volatile
TSCC,10,10,0.1,Volatile
TSCDF,10,10,0.1,Volatile
TSCDY,10,10,0.1,Volatile
TSCFY,10,9,0.1111111111111111,Volatile
TSCHY,10,8,0.125,Volatile
TSCO,10,10,0.1,Volatile
TSDOF,10,9,0.1111111111111111,Volatile
TSDRF,10,9,0.1111111111111111,Volatile
TSE,10,10,0.1,Volatile
TSEM,10,10,0.1,Volatile
TSGTF,10,10,0.1,Volatile
TSGTY,10,10,0.1,Volatile
TSGZF,10,8,0.125,Volatile
TSHA,10,10,0.1,Volatile
TSHMY,10,8,0.125,Volatile
TSHO,10,9,0.1111111111111111,Volatile
TSHTY,10,9,0.1111111111111111,Volatile
TSIHF,10,10,0.1,Volatile
TSIOF,10,8,0.125,Volatile
TSKFF,10,10,0.1,Volatile
TSLA,10,10,0.1,Volatile
TSLVF,10,10,0.1,Volatile
TSLX,10,10,0.1,Volatile
TSM,10,8,0.125,Volatile
TSMCF,10,10,0.1,Volatile
TSMWF,10,10,0.1,Volatile
TSMX,10,10,0.1,Volatile
TSN,10,10,0.1,Volatile
TSNDF,10,10,0.1,Volatile
TSNLF,10,10,0.1,Volatile
TSOI,10,9,0.1111111111111111,Volatile
TSPCF,10,10,0.1,Volatile
TSPG,10,10,0.1,Volatile
TSPH,10,10,0.1,Volatile
TSQ,10,8,0.125,Volatile
TSRR,10,8,0.125,Volatile
TSRYF,10,9,0.1111111111111111,Volatile
TSRYY,10,10,0.1,Volatile
TSSI,10,9,0.1111111111111111,Volatile
TSSP,10,8,0.125,Volatile
TSTTF,10,10,0.1,Volatile
TSUKY,10,10,0.1,Volatile
TSVNF,10,10,0.1,Volatile
TSVT,10,10,0.1,Volatile
TSYHF,10,10,0.1,Volatile
TSYHY,10,10,0.1,Volatile
TT,10,10,0.1,Volatile
TTAPF,10,10,0.1,Volatile
TTBKF,10,10,0.1,Volatile
TTC,10,10,0.1,Volatile
TTCAF,10,10,0.1,Volatile
TTCFQ,10,10,0.1,Volatile
TTCIF,10,10,0.1,Volatile
TTCM,10,9,0.1111111111111111,Volatile
TTD,10,10,0.1,Volatile
TTDKF,10,9,0.1111111111111111,Volatile
TTDKY,10,9,0.1111111111111111,Volatile
TTE,10,10,0.1,Volatile
TTEC,10,10,0.1,Volatile
TTEK,10,10,0.1,Volatile
TTEXF,10,10,0.1,Volatile
TTFNF,10,10,0.1,Volatile
TTGPF,10,10,0.1,Volatile
TTGT,10,10,0.1,Volatile
TTGXF,10,10,0.1,Volatile
TTHG,10,9,0.1111111111111111,Volatile
TTHYF,10,10,0.1,Volatile
TTI,10,9,0.1111111111111111,Volatile
TTIRF,10,10,0.1,Volatile
TTLHF,10,10,0.1,Volatile
TTLTF,10,9,0.1111111111111111,Volatile
TTLXF,10,10,0.1,Volatile
TTMI,10,10,0.1,Volatile
TTMZF,10,10,0.1,Volatile
TTNDF,10,8,0.125,Volatile
TTNDY,10,9,0.1111111111111111,Volatile
TTNMF,10,10,0.1,Volatile
TTNN,10,8,0.125,Volatile
TTNP,10,10,0.1,Volatile
TTOO,10,8,0.125,Volatile
TTRAF,10,10,0.1,Volatile
TTRHF,10,9,0.1111111111111111,Volatile
TTRKF,10,9,0.1111111111111111,Volatile
TTSH,10,10,0.1,Volatile
TTSRF,10,10,0.1,Volatile
TTTNF,10,10,0.1,Volatile
TTTPF,10,10,0.1,Volatile
TTTRF,10,9,0.1111111111111111,Volatile
TTTSF,10,10,0.1,Volatile
TTUUF,10,10,0.1,Volatile
TTVSY,10,10,0.1,Volatile
TTWO,10,10,0.1,Volatile
TTYP,10,10,0.1,Volatile
TU,10,8,0.125,Volatile
TUEMQ,10,10,0.1,Volatile
TUERF,10,10,0.1,Volatile
TUFBY,10,9,0.1111111111111111,Volatile
TUGAF,10,10,0.1,Volatile
TUGHF,10,10,0.1,Volatile
TUIFF,10,10,0.1,Volatile
TUPBQ,10,10,0.1,Volatile
TURA,10,10,0.1,Volatile
TURB,10,10,0.1,Volatile
TURN,10,9,0.1111111111111111,Volatile
TUSK,10,9,0.1111111111111111,Volatile
TUWLF,10,9,0.1111111111111111,Volatile
TUWOY,10,10,0.1,Volatile
TUXS,10,10,0.1,Volatile
TUYA,10,10,0.1,Volatile
TV,10,10,0.1,Volatile
TVAGF,10,9,0.1111111111111111,Volatile
TVAVF,10,10,0.1,Volatile
TVBCF,10,8,0.125,Volatile
TVBCY,10,9,0.1111111111111111,Volatile
TVCCF,10,9,0.1111111111111111,Volatile
TVCE,10,9,0.1111111111111111,Volatile
TVE,10,9,0.1111111111111111,Volatile
TVER,10,8,0.125,Volatile
TVFCF,10,9,0.1111111111111111,Volatile
TVGN,10,10,0.1,Volatile
TVGNW,10,10,0.1,Volatile
TVIPF,10,10,0.1,Volatile
TVLF,10,10,0.1,Volatile
TVNB,10,10,0.1,Volatile
TVOG,10,10,0.1,Volatile
TVTV,10,9,0.1111111111111111,Volatile
TVTX,10,10,0.1,Volatile
TW,10,10,0.1,Volatile
TWAC,10,9,0.1111111111111111,Volatile
TWCI,10,10,0.1,Volatile
TWFG,10,10,0.1,Volatile
TWG,10,10,0.1,Volatile
TWI,10,10,0.1,Volatile
TWIN,10,8,0.125,Volatile
TWIRF,10,9,0.1111111111111111,Volatile
TWKS,10,10,0.1,Volatile
TWLO,10,10,0.1,Volatile
TWMIF,10,10,0.1,Volatile
TWNE,10,9,0.1111111111111111,Volatile
TWO,10,8,0.125,Volatile
TWODF,10,10,0.1,Volatile
TWODY,10,10,0.1,Volatile
TWOH,10,10,0.1,Volatile
TWOSF,10,10,0.1,Volatile
TWOUQ,10,8,0.125,Volatile
TWRFF,10,10,0.1,Volatile
TWSI,10,10,0.1,Volatile
TWST,10,10,0.1,Volatile
TX,10,9,0.1111111111111111,Volatile
TXCCQ,10,10,0.1,Volatile
TXG,10,10,0.1,Volatile
TXGE,10,9,0.1111111111111111,Volatile
TXIC,10,10,0.1,Volatile
TXLZF,10,9,0.1111111111111111,Volatile
TXMC,10,10,0.1,Volatile
TXMD,10,10,0.1,Volatile
TXN,10,9,0.1111111111111111,Volatile
TXNM,10,10,0.1,Volatile
TXO,10,10,0.1,Volatile
TXRH,10,10,0.1,Volatile
TXRP,10,9,0.1111111111111111,Volatile
TXT,10,10,0.1,Volatile
TXTM,10,9,0.1111111111111111,Volatile
TXWHY,10,10,0.1,Volatile
TY,10,8,0.125,Volatile
TYBT,10,9,0.1111111111111111,Volatile
TYCB,10,9,0.1111111111111111,Volatile
TYCMY,10,10,0.1,Volatile
TYEKF,10,10,0.1,Volatile
TYFG,10,10,0.1,Volatile
TYG,10,9,0.1111111111111111,Volatile
TYGIF,10,10,0.1,Volatile
TYGO,10,10,0.1,Volatile
TYHOF,10,10,0.1,Volatile
TYIDF,10,10,0.1,Volatile
TYIDY,10,9,0.1111111111111111,Volatile
TYL,10,8,0.125,Volatile
TYNPF,10,10,0.1,Volatile
TYOBY,10,10,0.1,Volatile
TYOYY,10,9,0.1111111111111111,Volatile
TYPTF,10,10,0.1,Volatile
TYRA,10,10,0.1,Volatile
TYTN,10,10,0.1,Volatile
TZOO,10,9,0.1111111111111111,Volatile
TZPC,10,10,0.1,Volatile
TZROP,10,10,0.1,Volatile
TZUP,10,10,0.1,Volatile
U,10,10,0.1,Volatile
UA,10,9,0.1111111111111111,Volatile
UAA,10,10,0.1,Volatile
UACJF,10,10,0.1,Volatile
UAHC,10,10,0.1,Volatile
UAL,10,9,0.1111111111111111,Volatile
UAMA,10,9,0.1111111111111111,Volatile
UAMM,10,9,0.1111111111111111,Volatile
UAMY,10,9,0.1111111111111111,Volatile
UAN,10,8,0.125,Volatile
UAPC,10,9,0.1111111111111111,Volatile
UATG,10,10,0.1,Volatile
UAVS,10,10,0.1,Volatile
UBAAF,10,10,0.1,Volatile
UBAB,10,9,0.1111111111111111,Volatile
UBCP,10,10,0.1,Volatile
UBEOF,10,10,0.1,Volatile
UBER,10,10,0.1,Volatile
UBFO,10,8,0.125,Volatile
UBIA,10,10,0.1,Volatile
UBLXF,10,10,0.1,Volatile
UBMRF,10,10,0.1,Volatile
UBNSF,10,10,0.1,Volatile
UBOH,10,10,0.1,Volatile
UBQU,10,10,0.1,Volatile
UBS,10,9,0.1111111111111111,Volatile
UBSBF,10,10,0.1,Volatile
UBSFF,10,9,0.1111111111111111,Volatile
UBSFY,10,9,0.1111111111111111,Volatile
UBSI,10,10,0.1,Volatile
UBX,10,9,0.1111111111111111,Volatile
UBXG,10,10,0.1,Volatile
UBYH,10,10,0.1,Volatile
UCAR,10,10,0.1,Volatile
UCASU,10,10,0.1,Volatile
UCB,10,9,0.1111111111111111,Volatile
UCBJF,10,9,0.1111111111111111,Volatile
UCBJY,10,9,0.1111111111111111,Volatile
UCCPF,10,10,0.1,Volatile
UCIX,10,9,0.1111111111111111,Volatile
UCL,10,10,0.1,Volatile
UCLE,10,10,0.1,Volatile
UCLQF,10,8,0.125,Volatile
UCSO,10,8,0.125,Volatile
UCTT,10,10,0.1,Volatile
UDIRF,10,9,0.1111111111111111,Volatile
UDMY,10,10,0.1,Volatile
UDOCF,10,10,0.1,Volatile
UDR,10,9,0.1111111111111111,Volatile
UDSG,10,8,0.125,Volatile
UE,10,8,0.125,Volatile
UEC,10,9,0.1111111111111111,Volatile
UEEC,10,8,0.125,Volatile
UEIC,10,8,0.125,Volatile
UELKY,10,10,0.1,Volatile
UEPCN,10,10,0.1,Volatile
UEPCO,10,9,0.1111111111111111,Volatile
UEPCP,10,10,0.1,Volatile
UEPEM,10,9,0.1111111111111111,Volatile
UEPEN,10,10,0.1,Volatile
UEPEO,10,8,0.125,Volatile
UEPEP,10,10,0.1,Volatile
UFCP,10,10,0.1,Volatile
UFCS,10,10,0.1,Volatile
UFGSY,10,10,0.1,Volatile
UFI,10,10,0.1,Volatile
UFMG,10,8,0.125,Volatile
UFPI,10,10,0.1,Volatile
UFPT,10,9,0.1111111111111111,Volatile
UG,10,10,0.1,Volatile
UGDIF,10,9,0.1111111111111111,Volatile
UGHB,10,10,0.1,Volatile
UGI,10,10,0.1,Volatile
UGP,10,10,0.1,Volatile
UGRO,10,10,0.1,Volatile
UHAL,10,8,0.125,Volatile
UHAL-B,10,10,0.1,Volatile
UHG,10,10,0.1,Volatile
UHGI,10,10,0.1,Volatile
UHGWW,10,10,0.1,Volatile
UHOIF,10,10,0.1,Volatile
UHS,10,10,0.1,Volatile
UHT,10,9,0.1111111111111111,Volatile
UI,10,10,0.1,Volatile
UILCF,10,9,0.1111111111111111,Volatile
UILCY,10,10,0.1,Volatile
UIS,10,8,0.125,Volatile
UITA,10,10,0.1,Volatile
UJOGF,10,10,0.1,Volatile
UK,10,10,0.1,Volatile
UKOMW,10,10,0.1,Volatile
UL,10,10,0.1,Volatile
ULBI,10,9,0.1111111111111111,Volatile
ULCC,10,10,0.1,Volatile
ULGX,10,10,0.1,Volatile
ULH,10,10,0.1,Volatile
ULNV,10,10,0.1,Volatile
ULPRF,10,10,0.1,Volatile
ULS,10,10,0.1,Volatile
ULTA,10,9,0.1111111111111111,Volatile
ULTHF,10,10,0.1,Volatile
ULTRF,10,9,0.1111111111111111,Volatile
ULTXF,10,10,0.1,Volatile
ULVAF,10,10,0.1,Volatile
ULY,10,10,0.1,Volatile
UMAC,10,10,0.1,Volatile
UMAV,10,9,0.1111111111111111,Volatile
UMAX,10,10,0.1,Volatile
UMBF,10,10,0.1,Volatile
UMC,10,10,0.1,Volatile
UMCN,10,10,0.1,Volatile
UMEWF,10,10,0.1,Volatile
UMGNF,10,10,0.1,Volatile
UMGP,10,10,0.1,Volatile
UMH,10,9,0.1111111111111111,Volatile
UMICF,10,10,0.1,Volatile
UMICY,10,9,0.1111111111111111,Volatile
UMRRF,10,10,0.1,Volatile
UNAM,10,9,0.1111111111111111,Volatile
UNB,10,8,0.125,Volatile
UNBK,10,10,0.1,Volatile
UNBLF,10,9,0.1111111111111111,Volatile
UNCFF,10,10,0.1,Volatile
UNCHF,10,10,0.1,Volatile
UNCRY,10,10,0.1,Volatile
UNCY,10,10,0.1,Volatile
UNDR,10,9,0.1111111111111111,Volatile
UNEGF,10,10,0.1,Volatile
UNEQ,10,9,0.1111111111111111,Volatile
UNF,10,9,0.1111111111111111,Volatile
UNFI,10,10,0.1,Volatile
UNFYF,10,10,0.1,Volatile
UNH,10,10,0.1,Volatile
UNHLF,10,10,0.1,Volatile
UNHRF,10,10,0.1,Volatile
UNIB,10,10,0.1,Volatile
UNICY,10,10,0.1,Volatile
UNIF,10,10,0.1,Volatile
UNIKF,10,10,0.1,Volatile
UNIR,10,8,0.125,Volatile
UNIRF,10,10,0.1,Volatile
UNIT,10,10,0.1,Volatile
UNJCF,10,9,0.1111111111111111,Volatile
UNLRF,10,8,0.125,Volatile
UNLRY,10,10,0.1,Volatile
UNLYF,10,10,0.1,Volatile
UNM,10,10,0.1,Volatile
UNMA,10,10,0.1,Volatile
UNMK,10,10,0.1,Volatile
UNP,10,10,0.1,Volatile
UNPA,10,9,0.1111111111111111,Volatile
UNPRF,10,9,0.1111111111111111,Volatile
UNPSF,10,10,0.1,Volatile
UNQL,10,10,0.1,Volatile
UNRG,10,10,0.1,Volatile
UNSS,10,9,0.1111111111111111,Volatile
UNTC,10,10,0.1,Volatile
UNTCW,10,10,0.1,Volatile
UNTN,10,9,0.1111111111111111,Volatile
UNTY,10,10,0.1,Volatile
UNVC,10,10,0.1,Volatile
UNVGY,10,10,0.1,Volatile
UNXP,10,10,0.1,Volatile
UOLGF,10,10,0.1,Volatile
UOLGY,10,10,0.1,Volatile
UOMO,10,10,0.1,Volatile
UONE,10,9,0.1111111111111111,Volatile
UONEK,10,9,0.1111111111111111,Volatile
UOVEF,10,9,0.1111111111111111,Volatile
UOVEY,10,9,0.1111111111111111,Volatile
UP,10,10,0.1,Volatile
UPB,10,10,0.1,Volatile
UPBD,10,10,0.1,Volatile
UPBMF,10,10,0.1,Volatile
UPC,10,10,0.1,Volatile
UPCHY,10,9,0.1111111111111111,Volatile
UPCO,10,9,0.1111111111111111,Volatile
UPDC,10,9,0.1111111111111111,Volatile
UPHL,10,10,0.1,Volatile
UPHLW,10,10,0.1,Volatile
UPIN,10,10,0.1,Volatile
UPIPF,10,10,0.1,Volatile
UPLD,10,10,0.1,Volatile
UPMKF,10,8,0.125,Volatile
UPMMY,10,10,0.1,Volatile
UPPR,10,9,0.1111111111111111,Volatile
UPRM,10,10,0.1,Volatile
UPS,10,10,0.1,Volatile
UPST,10,10,0.1,Volatile
UPWK,10,10,0.1,Volatile
UPXI,10,10,0.1,Volatile
UPYY,10,10,0.1,Volatile
URAL,10,8,0.125,Volatile
URANF,10,10,0.1,Volatile
URBF,10,9,0.1111111111111111,Volatile
URBN,10,9,0.1111111111111111,Volatile
URBT,10,10,0.1,Volatile
URCFF,10,9,0.1111111111111111,Volatile
UREKF,10,10,0.1,Volatile
UREQF,10,10,0.1,Volatile
URG,10,8,0.125,Volatile
URGN,10,10,0.1,Volatile
URGYF,10,10,0.1,Volatile
URHG,10,9,0.1111111111111111,Volatile
URI,10,9,0.1111111111111111,Volatile
URLOF,10,10,0.1,Volatile
URNAF,10,10,0.1,Volatile
UROY,10,10,0.1,Volatile
URPLF,10,9,0.1111111111111111,Volatile
URYL,10,10,0.1,Volatile
USAC,10,10,0.1,Volatile
USAP,10,10,0.1,Volatile
USAQ,10,8,0.125,Volatile
USAS,10,10,0.1,Volatile
USAU,10,10,0.1,Volatile
USB,10,9,0.1111111111111111,Volatile
USBC,10,10,0.1,Volatile
USCB,10,10,0.1,Volatile
USCMF,10,10,0.1,Volatile
USCS,10,10,0.1,Volatile
USCTF,10,10,0.1,Volatile
USCUF,10,9,0.1111111111111111,Volatile
USDP,10,9,0.1111111111111111,Volatile
USDR,10,10,0.1,Volatile
USEA,10,10,0.1,Volatile
USEG,10,10,0.1,Volatile
USEI,10,10,0.1,Volatile
USF,10,10,0.1,Volatile
USFD,10,9,0.1111111111111111,Volatile
USGA,10,8,0.125,Volatile
USGDF,10,10,0.1,Volatile
USGO,10,10,0.1,Volatile
USGOW,10,10,0.1,Volatile
USHAF,10,10,0.1,Volatile
USIO,10,9,0.1111111111111111,Volatile
USLG,10,10,0.1,Volatile
USLM,10,8,0.125,Volatile
USLQ,10,10,0.1,Volatile
USM,10,9,0.1111111111111111,Volatile
USMJ,10,10,0.1,Volatile
USNA,10,9,0.1111111111111111,Volatile
USNL,10,10,0.1,Volatile
USNNF,10,10,0.1,Volatile
USNU,10,9,0.1111111111111111,Volatile
USNZY,10,9,0.1111111111111111,Volatile
USPCY,10,10,0.1,Volatile
USPH,10,10,0.1,Volatile
USPS,10,10,0.1,Volatile
USRC,10,9,0.1111111111111111,Volatile
USREF,10,10,0.1,Volatile
USRI,10,10,0.1,Volatile
USRM,10,10,0.1,Volatile
USSHF,10,10,0.1,Volatile
USSJY,10,10,0.1,Volatile
USTC,10,10,0.1,Volatile
USWF,10,10,0.1,Volatile
USYNF,10,10,0.1,Volatile
UTDAY,10,10,0.1,Volatile
UTGN,10,10,0.1,Volatile
UTGPF,10,10,0.1,Volatile
UTHR,10,9,0.1111111111111111,Volatile
UTI,10,10,0.1,Volatile
UTL,10,10,0.1,Volatile
UTMD,10,9,0.1111111111111111,Volatile
UTRK,10,10,0.1,Volatile
UTRS,10,10,0.1,Volatile
UTRX,10,9,0.1111111111111111,Volatile
UTSI,10,9,0.1111111111111111,Volatile
UTZ,10,10,0.1,Volatile
UUGRY,10,10,0.1,Volatile
UUGWF,10,10,0.1,Volatile
UURAF,10,9,0.1111111111111111,Volatile
UUSAF,10,10,0.1,Volatile
UUU,10,10,0.1,Volatile
UUUU,10,10,0.1,Volatile
UVE,10,10,0.1,Volatile
UVFT,10,10,0.1,Volatile
UVRBF,10,10,0.1,Volatile
UVSE,10,9,0.1111111111111111,Volatile
UVSP,10,9,0.1111111111111111,Volatile
UVSS,10,8,0.125,Volatile
UVV,10,9,0.1111111111111111,Volatile
UWHR,10,10,0.1,Volatile
UWMC,10,10,0.1,Volatile
UXIN,10,10,0.1,Volatile
UZAPF,10,8,0.125,Volatile
UZD,10,10,0.1,Volatile
UZE,10,10,0.1,Volatile
UZF,10,10,0.1,Volatile
V,10,10,0.1,Volatile
VABK,10,9,0.1111111111111111,Volatile
VAC,10,9,0.1111111111111111,Volatile
VACBF,10,10,0.1,Volatile
VACH,10,10,0.1,Volatile
VACHW,10,10,0.1,Volatile
VACNY,10,10,0.1,Volatile
VADP,10,10,0.1,Volatile
VAGNF,10,10,0.1,Volatile
VAIAF,10,10,0.1,Volatile
VAL,10,10,0.1,Volatile
VAL-WT,10,10,0.1,Volatile
VALE,10,8,0.125,Volatile
VALIF,10,10,0.1,Volatile
VALN,10,10,0.1,Volatile
VALU,10,10,0.1,Volatile
VALV,10,8,0.125,Volatile
VANAF,10,10,0.1,Volatile
VANI,10,10,0.1,Volatile
VANTF,10,10,0.1,Volatile
VAPR,10,9,0.1111111111111111,Volatile
VAQTF,10,10,0.1,Volatile
VARGF,10,10,0.1,Volatile
VARRY,10,10,0.1,Volatile
VARTY,10,10,0.1,Volatile
VARXF,10,10,0.1,Volatile
VASO,10,10,0.1,Volatile
VATE,10,10,0.1,Volatile
VAUCF,10,10,0.1,Volatile
VAXX,10,10,0.1,Volatile
VAYK,10,9,0.1111111111111111,Volatile
VBAMF,10,10,0.1,Volatile
VBFC,10,10,0.1,Volatile
VBIVQ,10,10,0.1,Volatile
VBIX,10,8,0.125,Volatile
VBIZF,10,10,0.1,Volatile
VBNK,10,10,0.1,Volatile
VBTX,10,10,0.1,Volatile
VBVBF,10,10,0.1,Volatile
VBVT,10,10,0.1,Volatile
VC,10,10,0.1,Volatile
VCCTF,10,10,0.1,Volatile
VCEL,10,8,0.125,Volatile
VCHYF,10,10,0.1,Volatile
VCICU,10,10,0.1,Volatile
VCIG,10,10,0.1,Volatile
VCIGF,10,9,0.1111111111111111,Volatile
VCII,10,8,0.125,Volatile
VCISF,10,10,0.1,Volatile
VCISY,10,10,0.1,Volatile
VCLD,10,9,0.1111111111111111,Volatile
VCNX,10,10,0.1,Volatile
VCOR,10,10,0.1,Volatile
VCSA,10,10,0.1,Volatile
VCST,10,8,0.125,Volatile
VCTL,10,10,0.1,Volatile
VCTR,10,9,0.1111111111111111,Volatile
VCTY,10,10,0.1,Volatile
VCUFF,10,10,0.1,Volatile
VCV,10,10,0.1,Volatile
VCVVF,10,10,0.1,Volatile
VCYE,10,10,0.1,Volatile
VCYT,10,10,0.1,Volatile
VDASF,10,10,0.1,Volatile
VDEVF,10,10,0.1,Volatile
VDKB,10,10,0.1,Volatile
VDMCY,10,10,0.1,Volatile
VDOMF,10,8,0.125,Volatile
VDQSF,10,10,0.1,Volatile
VDRFF,10,10,0.1,Volatile
VDRM,10,9,0.1111111111111111,Volatile
VDTAF,10,8,0.125,Volatile
VECO,10,9,0.1111111111111111,Volatile
VEEE,10,10,0.1,Volatile
VEEMF,10,10,0.1,Volatile
VEEV,10,10,0.1,Volatile
VEFFF,10,10,0.1,Volatile
VEGGD,10,10,0.1,Volatile
VEII,10,9,0.1111111111111111,Volatile
VEJIF,10,10,0.1,Volatile
VEL,10,10,0.1,Volatile
VELXQ,10,10,0.1,Volatile
VEMLY,10,9,0.1111111111111111,Volatile
VENG,10,9,0.1111111111111111,Volatile
VENZF,10,10,0.1,Volatile
VEOEF,10,10,0.1,Volatile
VEOEY,10,9,0.1111111111111111,Volatile
VEON,10,10,0.1,Volatile
VEQTF,10,10,0.1,Volatile
VERA,10,10,0.1,Volatile
VERB,10,9,0.1111111111111111,Volatile
VERI,10,9,0.1111111111111111,Volatile
VERO,10,9,0.1111111111111111,Volatile
VERTF,10,10,0.1,Volatile
VERU,10,9,0.1111111111111111,Volatile
VERV,10,10,0.1,Volatile
VERX,10,10,0.1,Volatile
VEST,10,10,0.1,Volatile
VESTF,10,9,0.1111111111111111,Volatile
VET,10,10,0.1,Volatile
VETIF,10,10,0.1,Volatile
VEV,10,10,0.1,Volatile
VEXTF,10,10,0.1,Volatile
VFC,10,8,0.125,Volatile
VFF,10,10,0.1,Volatile
VFL,10,8,0.125,Volatile
VFORF,10,10,0.1,Volatile
VFRM,10,10,0.1,Volatile
VFS,10,10,0.1,Volatile
VFSWW,10,10,0.1,Volatile
VGAS,10,10,0.1,Volatile
VGASW,10,10,0.1,Volatile
VGES,10,10,0.1,Volatile
VGFCQ,10,10,0.1,Volatile
VGGIF,10,10,0.1,Volatile
VGGOF,10,10,0.1,Volatile
VGID,10,9,0.1111111111111111,Volatile
VGLIF,10,10,0.1,Volatile
VGLS,10,10,0.1,Volatile
VGM,10,9,0.1111111111111111,Volatile
VGMIF,10,10,0.1,Volatile
VGPBF,10,10,0.1,Volatile
VGR,10,9,0.1111111111111111,Volatile
VGTL,10,9,0.1111111111111111,Volatile
VGZ,10,9,0.1111111111111111,Volatile
VHABW,10,10,0.1,Volatile
VHAI,10,10,0.1,Volatile
VHAQ,10,10,0.1,Volatile
VHC,10,9,0.1111111111111111,Volatile
VHI,10,9,0.1111111111111111,Volatile
VHIBF,10,10,0.1,Volatile
VHLD,10,10,0.1,Volatile
VIAAY,10,10,0.1,Volatile
VIAOY,10,10,0.1,Volatile
VIAV,10,8,0.125,Volatile
VIBEF,10,10,0.1,Volatile
VICA,10,9,0.1111111111111111,Volatile
VICFF,10,10,0.1,Volatile
VICI,10,10,0.1,Volatile
VICP,10,10,0.1,Volatile
VICR,10,10,0.1,Volatile
VICT,10,9,0.1111111111111111,Volatile
VIDA,10,9,0.1111111111111111,Volatile
VIDE,10,10,0.1,Volatile
VIEWF,10,9,0.1111111111111111,Volatile
VIGL,10,10,0.1,Volatile
VIK,10,10,0.1,Volatile
VIMGF,10,10,0.1,Volatile
VINC,10,10,0.1,Volatile
VINE,10,10,0.1,Volatile
VINO,10,10,0.1,Volatile
VINP,10,10,0.1,Volatile
VINS,10,10,0.1,Volatile
VINZF,10,10,0.1,Volatile
VIORF,10,8,0.125,Volatile
VIOT,10,10,0.1,Volatile
VIPK,10,10,0.1,Volatile
VIPRF,10,10,0.1,Volatile
VIPS,10,10,0.1,Volatile
VIPZ,10,10,0.1,Volatile
VIR,10,10,0.1,Volatile
VIRA,10,10,0.1,Volatile
VIRC,10,10,0.1,Volatile
VIRI,10,10,0.1,Volatile
VIRT,10,10,0.1,Volatile
VIRX,10,8,0.125,Volatile
VISL,10,10,0.1,Volatile
VISM,10,10,0.1,Volatile
VIST,10,10,0.1,Volatile
VITFF,10,10,0.1,Volatile
VITL,10,10,0.1,Volatile
VIV,10,9,0.1111111111111111,Volatile
VIVC,10,10,0.1,Volatile
VIVE,10,10,0.1,Volatile
VIVHY,10,10,0.1,Volatile
VIVK,10,10,0.1,Volatile
VIVXF,10,10,0.1,Volatile
VIZC,10,9,0.1111111111111111,Volatile
VIZG,10,9,0.1111111111111111,Volatile
VIZNF,10,10,0.1,Volatile
VJTTY,10,10,0.1,Volatile
VKI,10,8,0.125,Volatile
VKQ,10,9,0.1111111111111111,Volatile
VKSC,10,9,0.1111111111111111,Volatile
VKTX,10,10,0.1,Volatile
VLCJF,10,8,0.125,Volatile
VLCN,10,10,0.1,Volatile
VLD,10,10,0.1,Volatile
VLDX,10,10,0.1,Volatile
VLDXW,10,10,0.1,Volatile
VLEEF,10,10,0.1,Volatile
VLEEY,10,10,0.1,Volatile
VLERF,10,10,0.1,Volatile
VLGEA,10,9,0.1111111111111111,Volatile
VLKAF,10,10,0.1,Volatile
VLKPF,10,10,0.1,Volatile
VLMGF,10,10,0.1,Volatile
VLMTY,10,10,0.1,Volatile
VLMZF,10,9,0.1111111111111111,Volatile
VLN,10,10,0.1,Volatile
VLN-WT,10,10,0.1,Volatile
VLNSF,10,10,0.1,Volatile
VLO,10,10,0.1,Volatile
VLOUF,10,10,0.1,Volatile
VLOWY,10,9,0.1111111111111111,Volatile
VLPNF,10,8,0.125,Volatile
VLPNY,10,7,0.14285714285714285,Volatile
VLQCF,10,9,0.1111111111111111,Volatile
VLRS,10,10,0.1,Volatile
VLT,10,10,0.1,Volatile
VLTAF,10,10,0.1,Volatile
VLTLF,10,9,0.1111111111111111,Volatile
VLTMF,10,10,0.1,Volatile
VLTO,10,10,0.1,Volatile
VLTTF,10,10,0.1,Volatile
VLUTF,10,10,0.1,Volatile
VLVCY,10,10,0.1,Volatile
VLVLY,10,10,0.1,Volatile
VLVOF,10,10,0.1,Volatile
VLXC,10,10,0.1,Volatile
VLXGF,10,10,0.1,Volatile
VLY,10,10,0.1,Volatile
VLYPN,10,10,0.1,Volatile
VMAR,10,10,0.1,Volatile
VMC,10,9,0.1111111111111111,Volatile
VMCA,10,10,0.1,Volatile
VMD,10,10,0.1,Volatile
VMDGF,10,10,0.1,Volatile
